t;s;g;el
0;0;1;-0.11
0;0;74;-0.35
0;0;90;0.09
0;0;106;0.1
0;0;111;-1.22
0;0;127;-0.26
0;0;142;-0.07
0;0;312;0.06
0;0;363;-0.08
0;0;384;0.06
0;0;426;-0.03
0;0;439;-0.16
0;0;449;-0.17
0;0;460;-0.13
0;0;473;-0.07
0;0;589;-0.24
0;0;674;0.34
0;0;730;-0.09
0;0;731;-0.35
0;0;754;-0.15
0;0;775;-0.68
0;0;793;0
0;0;912;-0.4
0;0;915;0
0;0;925;-0.56
0;0;930;-0.32
0;0;970;-0.49
0;0;980;-0.18
0;0;998;-0.11
0;0;1018;0
0;0;1068;0.07
0;0;1099;0.08
0;0;1129;0.37
0;0;1170;-0.2
0;0;1192;-0.12
0;0;1198;0
0;0;1261;-0.08
0;0;1300;-0.16
0;0;1363;0.17
0;0;1399;0.21
0;0;1507;-0.49
0;0;1512;0.14
0;0;1550;-0.66
0;0;1604;0.44
0;0;1623;0
0;0;1626;0.02
0;0;1665;-0.14
0;0;1769;0.19
0;0;1778;-1.12
0;0;1827;-0.26
0;0;1875;0.17
0;0;1885;-0.24
0;0;1900;-0.08
0;0;1901;-0.12
0;0;1902;-0.19
0;0;1903;0.3
0;0;1904;-0.22
0;0;1905;0.3
0;0;1909;-0.2
0;0;1961;0.26
0;0;1991;0.19
0;0;1999;0.16
0;0;2066;0.15
0;0;2068;-0.02
0;0;2082;0.36
0;0;2099;0.42
0;0;2113;-0.04
0;0;2114;0.04
0;0;2162;-0.44
0;0;2166;-0.11
0;0;2183;-0.14
0;0;2192;-0.06
0;0;2212;-0.24
0;0;2232;0.02
0;0;2248;0.17
0;0;2296;0.12
0;0;2301;-0.04
0;0;2404;-0.06
0;0;2425;0.09
0;0;2488;0.04
0;0;2531;0.16
0;0;2554;0.58
0;0;2626;-0.43
0;0;2634;0.18
0;0;2696;-0.19
0;0;2752;-0.1
0;0;2761;-0.24
0;0;2767;-0.29
0;0;2795;-0.15
0;0;2802;0.29
0;0;2927;-0.28
0;0;3015;-0.34
0;0;3059;0.36
0;0;3104;0
0;0;3115;-0.16
0;0;3145;0.35
0;0;3170;0.73
0;0;3171;0.28
0;0;3185;4
0;0;3206;0
0;0;3362;-0.09
0;0;3382;0.23
0;0;3397;-0.01
0;0;3409;0.17
0;0;3464;-0.31
0;0;3585;0.21
0;0;3590;0.05
0;0;3618;0.12
0;0;3662;-0.2
0;0;3687;1.87
0;0;3787;-0.24
0;0;3794;0.1
0;0;3819;0.17
0;0;3835;-0.07
0;0;3860;-0.59
0;0;3867;0.19
0;0;3884;0.07
0;0;3918;-0.18
0;0;3927;0.09
0;0;4012;0.05
0;0;4013;-0.03
0;0;4073;-0.05
0;0;4150;0.05
0;0;4173;0.03
0;0;4271;0
0;0;4311;0.32
0;0;4349;0.12
0;0;4475;-0.96
0;0;4522;-0.09
0;0;4527;-0.02
0;0;4533;0.5
0;0;4595;-0.16
0;0;4622;-0.07
0;0;4631;0.17
0;0;4693;0.16
0;0;4697;0.46
0;0;4768;0.04
0;0;4799;0.04
0;0;4803;0.1
0;0;4863;-0.17
0;0;4885;-0.61
0;0;4899;0.24
0;0;4983;0.07
0;0;4984;-0.32
0;0;5004;0.28
0;0;5216;-0.33
0;0;5227;0.52
0;0;5260;0.21
0;0;5269;0.32
0;0;5477;0.17
0;0;5498;-0.03
0;0;5526;0.11
0;0;5575;0.25
0;0;5589;-0.03
0;0;5628;0.11
0;0;5635;0.17
0;0;5645;-0.04
0;0;5653;-0.23
0;0;5676;0.19
0;0;5689;0
0;0;5753;0.02
0;0;5807;0
0;0;5824;0.15
0;0;5886;0.11
0;0;5924;0.27
0;0;5927;0.15
0;1;1;0
0;1;74;0
0;1;90;0
0;1;106;-0.32
0;1;111;-0.13
0;1;127;-0.85
0;1;142;0
0;1;312;-0.01
0;1;363;0
0;1;384;0.5
0;1;426;0.73
0;1;439;-0.59
0;1;449;0.08
0;1;460;0.02
0;1;473;0.11
0;1;589;-0.42
0;1;674;1.04
0;1;730;0
0;1;731;0
0;1;754;0
0;1;775;-0.33
0;1;793;-0.74
0;1;912;0.16
0;1;915;0
0;1;925;-0.52
0;1;930;0
0;1;970;-0.07
0;1;980;0.03
0;1;998;0.28
0;1;1018;0.09
0;1;1068;0.46
0;1;1099;-0.37
0;1;1129;0.16
0;1;1170;-0.36
0;1;1192;0.08
0;1;1198;0.17
0;1;1261;-0.3
0;1;1300;-0.27
0;1;1363;1.37
0;1;1399;0.11
0;1;1507;0.73
0;1;1512;0.27
0;1;1550;-0.38
0;1;1604;-0.1
0;1;1623;0
0;1;1626;0.92
0;1;1665;-0.12
0;1;1769;-0.84
0;1;1778;-1.36
0;1;1827;-0.32
0;1;1875;-0.34
0;1;1885;-0.17
0;1;1900;-0.33
0;1;1901;0
0;1;1902;-0.78
0;1;1903;-0.23
0;1;1904;0.33
0;1;1905;0.32
0;1;1909;0.05
0;1;1961;-0.07
0;1;1991;0.6
0;1;1999;0
0;1;2066;1.36
0;1;2068;0.36
0;1;2082;0.46
0;1;2099;0.77
0;1;2113;0.38
0;1;2114;0.54
0;1;2162;0.08
0;1;2166;0.85
0;1;2183;-0.32
0;1;2192;0.24
0;1;2212;-0.41
0;1;2232;-0.64
0;1;2248;-0.02
0;1;2296;0.18
0;1;2301;-0.23
0;1;2404;0.06
0;1;2425;0.07
0;1;2488;0.2
0;1;2531;-0.18
0;1;2554;0.06
0;1;2626;-0.55
0;1;2634;0
0;1;2696;0
0;1;2752;0.88
0;1;2761;-0.44
0;1;2767;-0.23
0;1;2795;-0.53
0;1;2802;0.28
0;1;2927;-0.3
0;1;3015;-0.45
0;1;3059;0.89
0;1;3104;-0.27
0;1;3115;-0.21
0;1;3145;0.18
0;1;3170;-0.26
0;1;3171;-0.33
0;1;3185;-0.27
0;1;3206;-0.22
0;1;3362;0.25
0;1;3382;-0.29
0;1;3397;-0.5
0;1;3409;-0.45
0;1;3464;-0.22
0;1;3585;0.37
0;1;3590;0.28
0;1;3618;-0.18
0;1;3662;-1.18
0;1;3687;-0.94
0;1;3787;0.36
0;1;3794;-0.52
0;1;3819;0.89
0;1;3835;0.23
0;1;3860;-0.8
0;1;3867;0.21
0;1;3884;0.06
0;1;3918;0.93
0;1;3927;0
0;1;4012;-0.69
0;1;4013;-0.4
0;1;4073;-0.22
0;1;4150;0.31
0;1;4173;-0.47
0;1;4271;-0.02
0;1;4311;0.8
0;1;4349;-0.54
0;1;4475;-0.41
0;1;4522;0.14
0;1;4527;0.46
0;1;4533;1.22
0;1;4595;-0.72
0;1;4622;0.25
0;1;4631;0
0;1;4693;0.29
0;1;4697;0.23
0;1;4768;0.12
0;1;4799;0.38
0;1;4803;0
0;1;4863;-0.05
0;1;4885;-0.45
0;1;4899;0
0;1;4983;-0.03
0;1;4984;0.04
0;1;5004;0.23
0;1;5216;0.04
0;1;5227;-0.03
0;1;5260;-0.18
0;1;5269;0.6
0;1;5477;0.1
0;1;5498;-0.17
0;1;5526;0.19
0;1;5575;0.15
0;1;5589;0.1
0;1;5628;0.06
0;1;5635;-0.19
0;1;5645;0.46
0;1;5653;1.14
0;1;5676;0.2
0;1;5689;0.31
0;1;5753;0.27
0;1;5807;0.51
0;1;5824;-0.29
0;1;5886;-0.55
0;1;5924;-0.6
0;1;5927;0.25
0;2;1;0.83
0;2;74;-1.04
0;2;90;0.02
0;2;106;0.92
0;2;111;0.08
0;2;127;0.24
0;2;142;-0.35
0;2;312;-0.18
0;2;363;-0.25
0;2;384;-0.13
0;2;426;0.36
0;2;439;0
0;2;449;-0.99
0;2;460;0.01
0;2;473;-0.83
0;2;589;-0.4
0;2;674;-0.25
0;2;730;-0.48
0;2;731;-0.7
0;2;754;-0.41
0;2;775;-0.79
0;2;793;0
0;2;912;-0.26
0;2;915;-0.88
0;2;925;-0.37
0;2;930;-0.39
0;2;970;0.08
0;2;980;-0.71
0;2;998;0.73
0;2;1018;0.05
0;2;1068;-0.1
0;2;1099;-0.34
0;2;1129;0.19
0;2;1170;0.27
0;2;1192;-0.24
0;2;1198;-0.22
0;2;1261;-0.88
0;2;1300;-0.59
0;2;1363;-0.78
0;2;1399;0.39
0;2;1507;0.36
0;2;1512;-0.12
0;2;1550;0.07
0;2;1604;0.23
0;2;1623;-0.26
0;2;1626;-0.46
0;2;1665;0.34
0;2;1769;0.02
0;2;1778;-0.43
0;2;1827;-1.14
0;2;1875;0.08
0;2;1885;0.38
0;2;1900;-0.68
0;2;1901;-0.93
0;2;1902;-0.45
0;2;1903;0.58
0;2;1904;0.86
0;2;1905;-0.33
0;2;1909;-0.01
0;2;1961;-0.04
0;2;1991;0.28
0;2;1999;-0.18
0;2;2066;-0.15
0;2;2068;0.25
0;2;2082;0.41
0;2;2099;0.08
0;2;2113;1.76
0;2;2114;0.33
0;2;2162;-0.41
0;2;2166;0.13
0;2;2183;-0.03
0;2;2192;1.14
0;2;2212;0.32
0;2;2232;-0.39
0;2;2248;-0.19
0;2;2296;0.47
0;2;2301;-0.06
0;2;2404;-0.38
0;2;2425;0.64
0;2;2488;0.57
0;2;2531;0.2
0;2;2554;-0.31
0;2;2626;-0.07
0;2;2634;-0.33
0;2;2696;2.73
0;2;2752;-0.04
0;2;2761;0.03
0;2;2767;0.46
0;2;2795;0.3
0;2;2802;-0.52
0;2;2927;-0.06
0;2;3015;0.17
0;2;3059;0.35
0;2;3104;1.56
0;2;3115;0.13
0;2;3145;-0.45
0;2;3170;-0.11
0;2;3171;-0.15
0;2;3185;0.81
0;2;3206;-0.06
0;2;3362;0.62
0;2;3382;0.23
0;2;3397;0.51
0;2;3409;-0.35
0;2;3464;-0.66
0;2;3585;-0.62
0;2;3590;-0.26
0;2;3618;-0.21
0;2;3662;0.21
0;2;3687;0.01
0;2;3787;0.41
0;2;3794;0.8
0;2;3819;-0.04
0;2;3835;-0.71
0;2;3860;-0.43
0;2;3867;-0.14
0;2;3884;-0.2
0;2;3918;0.17
0;2;3927;0.25
0;2;4012;-0.43
0;2;4013;0.03
0;2;4073;0.64
0;2;4150;0.1
0;2;4173;0.11
0;2;4271;0.09
0;2;4311;-0.07
0;2;4349;1.23
0;2;4475;-0.52
0;2;4522;-0.68
0;2;4527;-0.41
0;2;4533;-0.55
0;2;4595;-0.36
0;2;4622;-0.93
0;2;4631;-0.43
0;2;4693;0.36
0;2;4697;-0.26
0;2;4768;-0.13
0;2;4799;0.58
0;2;4803;-0.14
0;2;4863;-0.36
0;2;4885;-0.49
0;2;4899;-0.21
0;2;4983;1.69
0;2;4984;0.2
0;2;5004;0.15
0;2;5216;0.36
0;2;5227;-0.2
0;2;5260;1.7
0;2;5269;-0.01
0;2;5477;-0.07
0;2;5498;-0.38
0;2;5526;0.59
0;2;5575;0.19
0;2;5589;-0.48
0;2;5628;-0.2
0;2;5635;1.18
0;2;5645;0.41
0;2;5653;0.36
0;2;5676;0.22
0;2;5689;0.12
0;2;5753;-0.21
0;2;5807;0.02
0;2;5824;0.53
0;2;5886;0.45
0;2;5924;-0.55
0;2;5927;-0.35
0;3;1;0.14
0;3;74;0.1
0;3;90;-0.08
0;3;106;0.26
0;3;111;-0.33
0;3;127;-0.82
0;3;142;-1.11
0;3;312;-0.87
0;3;363;-0.29
0;3;384;1.77
0;3;426;-0.06
0;3;439;1.2
0;3;449;-0.46
0;3;460;-0.17
0;3;473;-0.39
0;3;589;-0.33
0;3;674;-0.89
0;3;730;0.32
0;3;731;0.41
0;3;754;0.38
0;3;775;0.48
0;3;793;0
0;3;912;-1.24
0;3;915;-0.39
0;3;925;0.55
0;3;930;0.23
0;3;970;0.18
0;3;980;0.32
0;3;998;0.51
0;3;1018;-0.03
0;3;1068;0.67
0;3;1099;0.16
0;3;1129;0.31
0;3;1170;0.16
0;3;1192;-1.01
0;3;1198;0.07
0;3;1261;-0.27
0;3;1300;0.12
0;3;1363;-0.09
0;3;1399;-0.08
0;3;1507;-0.91
0;3;1512;-0.75
0;3;1550;0.44
0;3;1604;0.26
0;3;1623;0
0;3;1626;-0.54
0;3;1665;0.43
0;3;1769;0.39
0;3;1778;-0.07
0;3;1827;0.18
0;3;1875;-0.69
0;3;1885;-0.35
0;3;1900;1
0;3;1901;-0.15
0;3;1902;-0.11
0;3;1903;-0.1
0;3;1904;0.57
0;3;1905;0.08
0;3;1909;-0.21
0;3;1961;0.66
0;3;1991;-0.27
0;3;1999;0.3
0;3;2066;-0.52
0;3;2068;0.04
0;3;2082;0.64
0;3;2099;0.16
0;3;2113;0.37
0;3;2114;0.81
0;3;2162;-0.28
0;3;2166;0.11
0;3;2183;0.57
0;3;2192;-0.99
0;3;2212;0.1
0;3;2232;0.35
0;3;2248;-0.08
0;3;2296;0.46
0;3;2301;-0.9
0;3;2404;-0.88
0;3;2425;0.76
0;3;2488;0.77
0;3;2531;0.17
0;3;2554;-0.6
0;3;2626;0.28
0;3;2634;-1.17
0;3;2696;0.53
0;3;2752;-0.76
0;3;2761;-0.41
0;3;2767;-0.12
0;3;2795;0.35
0;3;2802;-0.03
0;3;2927;-0.17
0;3;3015;0.44
0;3;3059;0.82
0;3;3104;-0.73
0;3;3115;-0.08
0;3;3145;-0.19
0;3;3170;1.82
0;3;3171;0.73
0;3;3185;0.25
0;3;3206;-0.77
0;3;3362;-0.21
0;3;3382;0.35
0;3;3397;0.52
0;3;3409;-1.2
0;3;3464;0.65
0;3;3585;-0.71
0;3;3590;0.6
0;3;3618;0.46
0;3;3662;0.16
0;3;3687;1.47
0;3;3787;0.3
0;3;3794;0.23
0;3;3819;-0.44
0;3;3835;0.25
0;3;3860;-0.95
0;3;3867;0.02
0;3;3884;0.51
0;3;3918;0.02
0;3;3927;0.76
0;3;4012;0.16
0;3;4013;0.69
0;3;4073;1.28
0;3;4150;-0.28
0;3;4173;0.79
0;3;4271;0.47
0;3;4311;-0.33
0;3;4349;0
0;3;4475;-1.5
0;3;4522;-0.35
0;3;4527;-0.32
0;3;4533;0.73
0;3;4595;-0.98
0;3;4622;-0.07
0;3;4631;-0.54
0;3;4693;-0.11
0;3;4697;-0.97
0;3;4768;0.24
0;3;4799;0.22
0;3;4803;-0.48
0;3;4863;-0.41
0;3;4885;-0.7
0;3;4899;-0.36
0;3;4983;-0.77
0;3;4984;-0.14
0;3;5004;0.7
0;3;5216;0.04
0;3;5227;0.46
0;3;5260;0
0;3;5269;-0.95
0;3;5477;0.13
0;3;5498;-0.28
0;3;5526;-0.3
0;3;5575;0.04
0;3;5589;-1.3
0;3;5628;0.15
0;3;5635;0.29
0;3;5645;-0.16
0;3;5653;0.41
0;3;5676;0.26
0;3;5689;0.6
0;3;5753;0.34
0;3;5807;-0.44
0;3;5824;-1.06
0;3;5886;0.88
0;3;5924;0.34
0;3;5927;-0.26
1;0;1;0.1
1;0;74;0.1
1;0;90;-0.53
1;0;106;-0.06
1;0;111;0.1
1;0;127;-0.04
1;0;142;-0.46
1;0;312;-0.28
1;0;363;-0.73
1;0;384;-0.75
1;0;426;-0.72
1;0;439;-0.02
1;0;449;0.17
1;0;460;-0.27
1;0;473;-0.55
1;0;589;-0.12
1;0;674;-0.75
1;0;730;-0.01
1;0;731;0
1;0;754;-0.09
1;0;775;-0.1
1;0;793;0
1;0;912;-0.59
1;0;915;-0.06
1;0;925;-0.09
1;0;930;0.45
1;0;970;-0.07
1;0;980;-0.33
1;0;998;0.27
1;0;1018;0
1;0;1068;0.25
1;0;1099;0.21
1;0;1129;-0.16
1;0;1170;0
1;0;1192;-0.47
1;0;1198;-0.08
1;0;1261;-0.31
1;0;1300;-0.55
1;0;1363;-0.35
1;0;1399;-0.17
1;0;1507;-0.09
1;0;1512;-0.32
1;0;1550;0.04
1;0;1604;-0.07
1;0;1623;0
1;0;1626;-0.45
1;0;1665;0
1;0;1769;0.17
1;0;1778;-0.85
1;0;1827;-0.73
1;0;1875;0.02
1;0;1885;-0.55
1;0;1900;0.16
1;0;1901;-0.12
1;0;1902;-0.27
1;0;1903;0.11
1;0;1904;-0.17
1;0;1905;-0.07
1;0;1909;-0.61
1;0;1961;0.12
1;0;1991;0.25
1;0;1999;-0.1
1;0;2066;0
1;0;2068;-0.52
1;0;2082;-0.13
1;0;2099;-0.23
1;0;2113;0.84
1;0;2114;0.05
1;0;2162;-0.44
1;0;2166;-0.47
1;0;2183;-0.06
1;0;2192;-0.59
1;0;2212;-0.07
1;0;2232;0.12
1;0;2248;0.21
1;0;2296;0.1
1;0;2301;-0.1
1;0;2404;-0.14
1;0;2425;0
1;0;2488;-0.01
1;0;2531;-0.01
1;0;2554;-0.25
1;0;2626;-0.12
1;0;2634;-0.37
1;0;2696;0.08
1;0;2752;-0.54
1;0;2761;0.02
1;0;2767;0.47
1;0;2795;0.05
1;0;2802;-0.08
1;0;2927;-0.28
1;0;3015;0.17
1;0;3059;0.26
1;0;3104;-0.02
1;0;3115;0
1;0;3145;-0.13
1;0;3170;0.09
1;0;3171;0.2
1;0;3185;3.32
1;0;3206;-0.21
1;0;3362;0.14
1;0;3382;-0.04
1;0;3397;0.3
1;0;3409;-0.19
1;0;3464;0.22
1;0;3585;-0.33
1;0;3590;-0.02
1;0;3618;0.06
1;0;3662;0.19
1;0;3687;0.39
1;0;3787;-0.34
1;0;3794;0.49
1;0;3819;-0.44
1;0;3835;-0.47
1;0;3860;0.5
1;0;3867;0.07
1;0;3884;0
1;0;3918;0.27
1;0;3927;0.14
1;0;4012;0.01
1;0;4013;0.18
1;0;4073;0.09
1;0;4150;-0.54
1;0;4173;0.46
1;0;4271;0.16
1;0;4311;-0.44
1;0;4349;-0.17
1;0;4475;-0.52
1;0;4522;0.52
1;0;4527;-0.08
1;0;4533;1.12
1;0;4595;-0.36
1;0;4622;0.67
1;0;4631;0
1;0;4693;0.42
1;0;4697;0
1;0;4768;-0.11
1;0;4799;0.09
1;0;4803;-0.18
1;0;4863;-0.43
1;0;4885;-0.28
1;0;4899;-1.01
1;0;4983;-0.02
1;0;4984;-0.42
1;0;5004;-0.22
1;0;5216;-0.11
1;0;5227;-0.07
1;0;5260;-0.05
1;0;5269;0
1;0;5477;-0.01
1;0;5498;0.54
1;0;5526;-0.19
1;0;5575;-0.21
1;0;5589;-0.74
1;0;5628;-0.21
1;0;5635;0.23
1;0;5645;0.11
1;0;5653;0.04
1;0;5676;-0.32
1;0;5689;0
1;0;5753;0.12
1;0;5807;-0.18
1;0;5824;0.33
1;0;5886;0.25
1;0;5924;-0.01
1;0;5927;-0.13
1;1;1;0
1;1;74;1.02
1;1;90;0.68
1;1;106;0
1;1;111;-0.31
1;1;127;-0.31
1;1;142;-1.87
1;1;312;0.35
1;1;363;-0.42
1;1;384;0.48
1;1;426;0.71
1;1;439;-0.36
1;1;449;0.13
1;1;460;-0.16
1;1;473;-0.45
1;1;589;-0.96
1;1;674;0.71
1;1;730;0
1;1;731;0
1;1;754;0
1;1;775;-0.22
1;1;793;-0.35
1;1;912;0
1;1;915;0
1;1;925;-0.58
1;1;930;0
1;1;970;0.23
1;1;980;0.06
1;1;998;-0.01
1;1;1018;0.37
1;1;1068;0.51
1;1;1099;0.46
1;1;1129;0.63
1;1;1170;-0.1
1;1;1192;-0.13
1;1;1198;0.27
1;1;1261;-0.04
1;1;1300;-0.54
1;1;1363;1.16
1;1;1399;-0.08
1;1;1507;0.15
1;1;1512;0.01
1;1;1550;-0.17
1;1;1604;-0.01
1;1;1623;0.19
1;1;1626;1.2
1;1;1665;-0.1
1;1;1769;-0.73
1;1;1778;-1.41
1;1;1827;0
1;1;1875;-0.28
1;1;1885;-0.12
1;1;1900;-0.02
1;1;1901;0
1;1;1902;-0.29
1;1;1903;-0.31
1;1;1904;0.37
1;1;1905;0.27
1;1;1909;0.21
1;1;1961;0.1
1;1;1991;0.23
1;1;1999;0.82
1;1;2066;1.33
1;1;2068;0.45
1;1;2082;0.33
1;1;2099;0.8
1;1;2113;0.53
1;1;2114;0.22
1;1;2162;0.3
1;1;2166;0.85
1;1;2183;0.07
1;1;2192;-0.28
1;1;2212;-0.36
1;1;2232;0.23
1;1;2248;0.16
1;1;2296;-0.28
1;1;2301;-0.69
1;1;2404;0.24
1;1;2425;0.19
1;1;2488;0.47
1;1;2531;0.19
1;1;2554;0.44
1;1;2626;-0.32
1;1;2634;0
1;1;2696;0.65
1;1;2752;0.23
1;1;2761;-0.44
1;1;2767;-0.35
1;1;2795;-0.56
1;1;2802;0.67
1;1;2927;0.43
1;1;3015;-0.55
1;1;3059;0.67
1;1;3104;0.32
1;1;3115;-0.18
1;1;3145;-0.11
1;1;3170;-0.01
1;1;3171;-0.23
1;1;3185;0.11
1;1;3206;-0.36
1;1;3362;0.21
1;1;3382;-0.03
1;1;3397;0.67
1;1;3409;-0.22
1;1;3464;-0.28
1;1;3585;0.43
1;1;3590;0.32
1;1;3618;0.21
1;1;3662;-0.52
1;1;3687;-0.47
1;1;3787;0.41
1;1;3794;0.49
1;1;3819;0.64
1;1;3835;0.21
1;1;3860;-1.39
1;1;3867;0.09
1;1;3884;0.13
1;1;3918;0.41
1;1;3927;0.37
1;1;4012;-0.28
1;1;4013;0.06
1;1;4073;0.01
1;1;4150;0.12
1;1;4173;-0.33
1;1;4271;0.13
1;1;4311;0.45
1;1;4349;0.02
1;1;4475;0
1;1;4522;0.14
1;1;4527;0.31
1;1;4533;0.71
1;1;4595;-0.98
1;1;4622;0.37
1;1;4631;0.42
1;1;4693;0.44
1;1;4697;0.51
1;1;4768;0.14
1;1;4799;0.43
1;1;4803;0
1;1;4863;-0.05
1;1;4885;-0.75
1;1;4899;0
1;1;4983;0.19
1;1;4984;0.01
1;1;5004;0.32
1;1;5216;-0.15
1;1;5227;0.24
1;1;5260;0.15
1;1;5269;0.54
1;1;5477;0.12
1;1;5498;-0.09
1;1;5526;-0.06
1;1;5575;0.13
1;1;5589;0.29
1;1;5628;-0.09
1;1;5635;0.47
1;1;5645;-0.02
1;1;5653;1.15
1;1;5676;0.01
1;1;5689;0.2
1;1;5753;0.08
1;1;5807;0.38
1;1;5824;-0.05
1;1;5886;0.1
1;1;5924;-0.41
1;1;5927;0.57
1;2;1;-0.01
1;2;74;0.29
1;2;90;0.55
1;2;106;0.7
1;2;111;0.13
1;2;127;-0.65
1;2;142;-0.74
1;2;312;-0.29
1;2;363;-1.57
1;2;384;-0.33
1;2;426;-0.31
1;2;439;0
1;2;449;-0.11
1;2;460;0.48
1;2;473;-0.24
1;2;589;0.22
1;2;674;0.5
1;2;730;0.18
1;2;731;-0.28
1;2;754;0
1;2;775;-0.28
1;2;793;0
1;2;912;-1.84
1;2;915;0.28
1;2;925;-0.01
1;2;930;-0.59
1;2;970;-0.28
1;2;980;0.28
1;2;998;0.2
1;2;1018;0.13
1;2;1068;-0.49
1;2;1099;-0.01
1;2;1129;0.3
1;2;1170;0.68
1;2;1192;-0.01
1;2;1198;-0.42
1;2;1261;-0.01
1;2;1300;0.18
1;2;1363;0.41
1;2;1399;0.74
1;2;1507;-0.43
1;2;1512;0.58
1;2;1550;-0.73
1;2;1604;0.16
1;2;1623;0.61
1;2;1626;0.31
1;2;1665;-0.16
1;2;1769;-0.11
1;2;1778;-0.07
1;2;1827;-0.18
1;2;1875;-0.15
1;2;1885;0.15
1;2;1900;0.08
1;2;1901;0.08
1;2;1902;-0.43
1;2;1903;0.23
1;2;1904;-0.29
1;2;1905;-0.04
1;2;1909;-0.15
1;2;1961;-0.14
1;2;1991;-0.1
1;2;1999;0.37
1;2;2066;0.39
1;2;2068;0.18
1;2;2082;-0.07
1;2;2099;0.48
1;2;2113;0.73
1;2;2114;0.36
1;2;2162;-0.25
1;2;2166;0.14
1;2;2183;0.05
1;2;2192;0.36
1;2;2212;0.12
1;2;2232;0.12
1;2;2248;0.14
1;2;2296;0.21
1;2;2301;0
1;2;2404;0.05
1;2;2425;0.58
1;2;2488;-0.1
1;2;2531;0.26
1;2;2554;0.23
1;2;2626;-0.21
1;2;2634;0
1;2;2696;1.85
1;2;2752;0.02
1;2;2761;-0.13
1;2;2767;-0.13
1;2;2795;-0.28
1;2;2802;0.03
1;2;2927;0.73
1;2;3015;0.08
1;2;3059;0.4
1;2;3104;1.03
1;2;3115;-0.58
1;2;3145;-0.08
1;2;3170;-0.94
1;2;3171;0.03
1;2;3185;-0.71
1;2;3206;-0.29
1;2;3362;0
1;2;3382;-0.08
1;2;3397;0.81
1;2;3409;-0.14
1;2;3464;-0.52
1;2;3585;0.25
1;2;3590;-0.29
1;2;3618;-0.21
1;2;3662;0.54
1;2;3687;0.25
1;2;3787;-0.04
1;2;3794;-0.11
1;2;3819;0.13
1;2;3835;-0.12
1;2;3860;-0.9
1;2;3867;0.02
1;2;3884;-0.44
1;2;3918;0.06
1;2;3927;-0.08
1;2;4012;-0.4
1;2;4013;0.1
1;2;4073;-0.23
1;2;4150;-0.11
1;2;4173;-0.54
1;2;4271;-0.03
1;2;4311;0.32
1;2;4349;-0.27
1;2;4475;0.28
1;2;4522;0.14
1;2;4527;0.49
1;2;4533;-0.27
1;2;4595;-0.58
1;2;4622;0.25
1;2;4631;0.44
1;2;4693;-0.09
1;2;4697;0.28
1;2;4768;-0.19
1;2;4799;0.53
1;2;4803;-0.48
1;2;4863;-0.3
1;2;4885;-0.58
1;2;4899;0.66
1;2;4983;1.12
1;2;4984;-0.2
1;2;5004;-0.15
1;2;5216;0.25
1;2;5227;-0.2
1;2;5260;2.41
1;2;5269;0.33
1;2;5477;0.18
1;2;5498;0.18
1;2;5526;0.51
1;2;5575;0.26
1;2;5589;0.22
1;2;5628;-0.53
1;2;5635;0.86
1;2;5645;0.6
1;2;5653;-0.74
1;2;5676;-0.12
1;2;5689;0.32
1;2;5753;-0.16
1;2;5807;0.1
1;2;5824;-0.06
1;2;5886;-0.32
1;2;5924;-0.31
1;2;5927;-0.21
1;3;1;0.17
1;3;74;-0.34
1;3;90;0.36
1;3;106;-0.22
1;3;111;-0.35
1;3;127;-0.17
1;3;142;-0.58
1;3;312;-0.17
1;3;363;-0.2
1;3;384;-0.43
1;3;426;-0.31
1;3;439;-0.63
1;3;449;-0.04
1;3;460;0.01
1;3;473;-0.83
1;3;589;-0.02
1;3;674;-0.09
1;3;730;-0.24
1;3;731;0.17
1;3;754;0.2
1;3;775;-0.17
1;3;793;0
1;3;912;-0.59
1;3;915;-0.08
1;3;925;0.15
1;3;930;-0.39
1;3;970;0
1;3;980;0
1;3;998;0.22
1;3;1018;-0.05
1;3;1068;-0.02
1;3;1099;0.04
1;3;1129;0
1;3;1170;0.07
1;3;1192;-0.56
1;3;1198;-0.44
1;3;1261;0.26
1;3;1300;-0.34
1;3;1363;-0.24
1;3;1399;-0.25
1;3;1507;-0.07
1;3;1512;-0.04
1;3;1550;-0.02
1;3;1604;0.06
1;3;1623;0
1;3;1626;-0.43
1;3;1665;0.08
1;3;1769;0.33
1;3;1778;0.91
1;3;1827;0.41
1;3;1875;-0.09
1;3;1885;-0.3
1;3;1900;0.27
1;3;1901;-0.29
1;3;1902;-0.56
1;3;1903;0
1;3;1904;-0.23
1;3;1905;-0.14
1;3;1909;-0.19
1;3;1961;-0.09
1;3;1991;-0.17
1;3;1999;-0.03
1;3;2066;-0.33
1;3;2068;0.14
1;3;2082;-0.13
1;3;2099;-0.34
1;3;2113;0.26
1;3;2114;0.15
1;3;2162;-0.3
1;3;2166;-0.24
1;3;2183;0.02
1;3;2192;-0.29
1;3;2212;-0.41
1;3;2232;-0.18
1;3;2248;-0.44
1;3;2296;-0.11
1;3;2301;-0.23
1;3;2404;-0.2
1;3;2425;0.21
1;3;2488;-0.05
1;3;2531;-0.02
1;3;2554;-0.07
1;3;2626;-0.05
1;3;2634;-0.6
1;3;2696;-0.17
1;3;2752;0
1;3;2761;-0.05
1;3;2767;0.18
1;3;2795;0.37
1;3;2802;0.19
