t;s;g;el
6;0;5585;-0.02
6;0;5599;0
6;0;5713;-0.03
6;0;5715;0.07
6;0;5813;0.1
6;0;5933;0.12
6;0;5988;-0.12
6;0;6016;0.24
6;0;6066;0.09
6;1;0;-0.28
6;1;351;0
6;1;551;0.11
6;1;694;0.16
6;1;914;0
6;1;1019;0.36
6;1;1031;-0.18
6;1;1144;0.29
6;1;1159;0.04
6;1;1164;-0.03
6;1;1209;-0.18
6;1;1272;0.45
6;1;1274;0.12
6;1;1296;0.34
6;1;1297;0.15
6;1;1365;0.82
6;1;1400;0.35
6;1;1412;0.11
6;1;1441;0.19
6;1;1460;0
6;1;1494;-0.18
6;1;1497;0.1
6;1;1501;-0.25
6;1;1536;0.41
6;1;1546;0.62
6;1;1568;-0.21
6;1;1580;-0.67
6;1;1619;-0.29
6;1;1625;-1.23
6;1;1630;0.15
6;1;1632;0.25
6;1;1640;0.04
6;1;1642;-0.37
6;1;1666;0.14
6;1;1676;-0.34
6;1;1685;-0.43
6;1;1700;0
6;1;1711;0
6;1;1725;-0.65
6;1;1766;-0.29
6;1;1825;-0.12
6;1;1896;0
6;1;1898;0.47
6;1;1908;0
6;1;1942;0.03
6;1;1950;-0.5
6;1;1968;0.02
6;1;2007;0.12
6;1;2104;-0.19
6;1;2191;0.33
6;1;2251;0.06
6;1;2338;-0.03
6;1;2446;0.53
6;1;2491;-0.21
6;1;2555;0.66
6;1;2694;0.06
6;1;2813;0.14
6;1;2831;-0.16
6;1;2940;-0.16
6;1;2991;0.54
6;1;3010;-0.56
6;1;3073;0.17
6;1;3166;0.04
6;1;3312;-0.55
6;1;3388;-0.68
6;1;3648;0.1
6;1;3706;-0.91
6;1;3715;-0.14
6;1;3733;0.52
6;1;3799;-0.04
6;1;3803;-0.27
6;1;3914;0.37
6;1;3919;-0.37
6;1;4000;0.25
6;1;4028;-0.74
6;1;4035;-0.18
6;1;4106;-0.65
6;1;4123;-0.66
6;1;4131;-0.32
6;1;4138;0.3
6;1;4158;-0.31
6;1;4177;0.07
6;1;4186;-0.59
6;1;4234;-0.05
6;1;4262;0.36
6;1;4375;-0.39
6;1;4424;0.21
6;1;4444;0.03
6;1;4499;0.13
6;1;4608;0.51
6;1;4755;0.13
6;1;4793;0.72
6;1;4818;0.03
6;1;4840;0.05
6;1;5000;0.05
6;1;5013;0
6;1;5064;1.36
6;1;5178;-0.06
6;1;5186;-0.06
6;1;5230;0.33
6;1;5244;0.8
6;1;5279;0.52
6;1;5359;0.43
6;1;5366;0.58
6;1;5437;0.11
6;1;5448;1.03
6;1;5457;0.65
6;1;5470;-0.48
6;1;5544;0.07
6;1;5585;0.33
6;1;5599;0.47
6;1;5713;-0.11
6;1;5715;-0.04
6;1;5813;-0.03
6;1;5933;-0.26
6;1;5988;0.67
6;1;6016;0.34
6;1;6066;0.52
6;2;0;-0.55
6;2;351;0.19
6;2;551;0.77
6;2;694;0
6;2;914;0.17
6;2;1019;-0.17
6;2;1031;0.18
6;2;1144;0.47
6;2;1159;0.03
6;2;1164;-0.07
6;2;1209;0.22
6;2;1272;0
6;2;1274;0.28
6;2;1296;-0.08
6;2;1297;0.16
6;2;1365;0.36
6;2;1400;-0.34
6;2;1412;-0.29
6;2;1441;-0.18
6;2;1460;-0.75
6;2;1494;0.29
6;2;1497;-0.32
6;2;1501;-0.35
6;2;1536;-0.45
6;2;1546;0.2
6;2;1568;-0.27
6;2;1580;0.28
6;2;1619;-0.02
6;2;1625;-0.07
6;2;1630;0.33
6;2;1632;-0.43
6;2;1640;-0.02
6;2;1642;0.01
6;2;1666;-0.02
6;2;1676;0.19
6;2;1685;-0.25
6;2;1700;-1.15
6;2;1711;0.19
6;2;1725;-0.6
6;2;1766;0.08
6;2;1825;-0.16
6;2;1896;-0.21
6;2;1898;0.14
6;2;1908;-0.01
6;2;1942;-0.2
6;2;1950;-0.23
6;2;1968;-0.07
6;2;2007;-0.23
6;2;2104;0
6;2;2191;-0.08
6;2;2251;0.36
6;2;2338;0.11
6;2;2446;-0.25
6;2;2491;0.08
6;2;2555;0.04
6;2;2694;-0.27
6;2;2813;0.01
6;2;2831;0.17
6;2;2940;0.37
6;2;2991;-0.02
6;2;3010;-0.64
6;2;3073;0.17
6;2;3166;-0.21
6;2;3312;-0.15
6;2;3388;-0.97
6;2;3648;0.16
6;2;3706;-1.03
6;2;3715;0.84
6;2;3733;0.11
6;2;3799;-0.23
6;2;3803;-0.11
6;2;3914;-0.02
6;2;3919;0.18
6;2;4000;-0.86
6;2;4028;0.1
6;2;4035;-0.31
6;2;4106;-0.04
6;2;4123;0.38
6;2;4131;-0.59
6;2;4138;0.16
6;2;4158;-0.2
6;2;4177;0.12
6;2;4186;-0.12
6;2;4234;0.51
6;2;4262;0.24
6;2;4375;0.17
6;2;4424;0.31
6;2;4444;0.03
6;2;4499;0.39
6;2;4608;0.79
6;2;4755;0.12
6;2;4793;0.11
6;2;4818;0.26
6;2;4840;-0.06
6;2;5000;0.01
6;2;5013;-0.19
6;2;5064;0.31
6;2;5178;-0.2
6;2;5186;0.27
6;2;5230;0.04
6;2;5244;-0.27
6;2;5279;-0.26
6;2;5359;0.06
6;2;5366;-0.23
6;2;5437;0.12
6;2;5448;0.09
6;2;5457;0.25
6;2;5470;0.09
6;2;5544;0.02
6;2;5585;0.12
6;2;5599;0.09
6;2;5713;-0.08
6;2;5715;0.33
6;2;5813;-0.53
6;2;5933;0.17
6;2;5988;-0.21
6;2;6016;-0.33
6;2;6066;-0.05
6;3;0;-0.12
6;3;351;0.17
6;3;551;-0.09
6;3;694;0.21
6;3;914;0.13
6;3;1019;0.05
6;3;1031;-0.3
6;3;1144;0.02
6;3;1159;0
6;3;1164;-0.03
6;3;1209;0.23
6;3;1272;0.12
6;3;1274;-0.43
6;3;1296;-0.74
6;3;1297;0.27
6;3;1365;-0.16
6;3;1400;0.27
6;3;1412;0.12
6;3;1441;-0.02
6;3;1460;-0.12
6;3;1494;-0.22
6;3;1497;0.15
6;3;1501;0.14
6;3;1536;0.06
6;3;1546;0.3
6;3;1568;0.01
6;3;1580;0.26
6;3;1619;0.22
6;3;1625;0.74
6;3;1630;0.52
6;3;1632;-0.18
6;3;1640;-0.45
6;3;1642;-0.1
6;3;1666;-0.33
6;3;1676;0.28
6;3;1685;-0.11
6;3;1700;0.82
6;3;1711;-0.16
6;3;1725;0
6;3;1766;0.15
6;3;1825;0.22
6;3;1896;0.42
6;3;1898;0
6;3;1908;-0.06
6;3;1942;0.1
6;3;1950;-0.2
6;3;1968;0.16
6;3;2007;-0.1
6;3;2104;-0.05
6;3;2191;0.22
6;3;2251;0.09
6;3;2338;-0.33
6;3;2446;-0.07
6;3;2491;0.19
6;3;2555;-0.01
6;3;2694;0.06
6;3;2813;0.3
6;3;2831;-0.41
6;3;2940;-0.12
6;3;2991;0.42
6;3;3010;-0.56
6;3;3073;0.05
6;3;3166;-0.23
6;3;3312;-0.22
6;3;3388;-0.5
6;3;3648;-0.11
6;3;3706;0.1
6;3;3715;-0.33
6;3;3733;0.29
6;3;3799;-0.24
6;3;3803;-0.22
6;3;3914;0.13
6;3;3919;0.02
6;3;4000;0.42
6;3;4028;0.04
6;3;4035;-0.11
6;3;4106;-0.62
6;3;4123;0.03
6;3;4131;-0.34
6;3;4138;0.12
6;3;4158;0.04
6;3;4177;0.05
6;3;4186;0.49
6;3;4234;-0.08
6;3;4262;0.49
6;3;4375;0.2
6;3;4424;0.06
6;3;4444;-0.26
6;3;4499;-0.04
6;3;4608;0.74
6;3;4755;-0.25
6;3;4793;-0.07
6;3;4818;-0.06
6;3;4840;0.07
6;3;5000;0.06
6;3;5013;0.54
6;3;5064;0.1
6;3;5178;-0.19
6;3;5186;0.03
6;3;5230;0.01
6;3;5244;-0.01
6;3;5279;-0.64
6;3;5359;-0.21
6;3;5366;0.14
6;3;5437;0.07
6;3;5448;-0.21
6;3;5457;-0.03
6;3;5470;-0.04
6;3;5544;0.25
6;3;5585;0.04
6;3;5599;0
6;3;5713;-0.02
6;3;5715;-0.06
6;3;5813;-0.3
6;3;5933;0.24
6;3;5988;0.07
6;3;6016;0.37
6;3;6066;0.37
7;0;0;0.24
7;0;351;0.1
7;0;551;-0.02
7;0;694;0.03
7;0;914;-0.12
7;0;1019;0.45
7;0;1031;-0.17
7;0;1144;0.23
7;0;1159;0
7;0;1164;0.12
7;0;1209;-0.12
7;0;1272;-0.29
7;0;1274;0
7;0;1296;0.16
7;0;1297;0
7;0;1365;-0.19
7;0;1400;0
7;0;1412;-0.28
7;0;1441;-0.08
7;0;1460;-0.13
7;0;1494;0.06
7;0;1497;0.04
7;0;1501;-0.24
7;0;1536;-0.11
7;0;1546;0.25
7;0;1568;-0.09
7;0;1580;0.14
7;0;1619;-0.24
7;0;1625;-0.54
7;0;1630;0.36
7;0;1632;0.13
7;0;1640;-0.1
7;0;1642;-0.34
7;0;1666;0.05
7;0;1676;0.35
7;0;1685;0.15
7;0;1700;-0.68
7;0;1711;0.1
7;0;1725;0
7;0;1766;0.04
7;0;1825;0.35
7;0;1896;-0.43
7;0;1898;0.1
7;0;1908;0
7;0;1942;0
7;0;1950;0.18
7;0;1968;0.29
7;0;2007;-0.2
7;0;2104;0.16
7;0;2191;0.44
7;0;2251;-0.15
7;0;2338;-0.04
7;0;2446;-0.21
7;0;2491;0.26
7;0;2555;0.12
7;0;2694;-0.43
7;0;2813;0.14
7;0;2831;0
7;0;2940;-0.12
7;0;2991;0.17
7;0;3010;0
7;0;3073;0.11
7;0;3166;-0.18
7;0;3312;-0.05
7;0;3388;0.1
7;0;3648;-0.08
7;0;3706;-0.56
7;0;3715;-0.11
7;0;3733;-0.39
7;0;3799;0.04
7;0;3803;-0.26
7;0;3914;-0.11
7;0;3919;0.33
7;0;4000;0.15
7;0;4028;0.15
7;0;4035;0.07
7;0;4106;0.6
7;0;4123;-0.28
7;0;4131;-0.06
7;0;4138;0.22
7;0;4158;-0.11
7;0;4177;-0.35
7;0;4186;-0.15
7;0;4234;0.01
7;0;4262;0
7;0;4375;-0.11
7;0;4424;0.35
7;0;4444;-0.02
7;0;4499;0.16
7;0;4608;0.63
7;0;4755;-0.17
7;0;4793;-0.14
7;0;4818;-0.2
7;0;4840;-0.09
7;0;5000;-0.1
7;0;5013;-0.23
7;0;5064;-0.05
7;0;5178;-0.15
7;0;5186;0.06
7;0;5230;0.28
7;0;5244;0.2
7;0;5279;-0.4
7;0;5359;0.02
7;0;5366;-0.07
7;0;5437;0.03
7;0;5448;0.36
7;0;5457;0.16
7;0;5470;-0.11
7;0;5544;-0.04
7;0;5585;-0.31
7;0;5599;0
7;0;5713;-0.09
7;0;5715;0.2
7;0;5813;-0.11
7;0;5933;0.36
7;0;5988;0.14
7;0;6016;-0.05
7;0;6066;0.22
7;1;0;-0.44
7;1;351;0
7;1;551;0.42
7;1;694;-0.2
7;1;914;0
7;1;1019;-0.36
7;1;1031;-0.18
7;1;1144;0.02
7;1;1159;0.14
7;1;1164;0.08
7;1;1209;0.08
7;1;1272;-0.7
7;1;1274;0.36
7;1;1296;0.21
7;1;1297;0.2
7;1;1365;0.39
7;1;1400;-0.33
7;1;1412;-0.16
7;1;1441;0.25
7;1;1460;0
7;1;1494;0.15
7;1;1497;0.02
7;1;1501;-0.84
7;1;1536;-0.19
7;1;1546;-0.48
7;1;1568;0.15
7;1;1580;0.29
7;1;1619;0.14
7;1;1625;-0.92
7;1;1630;0.21
7;1;1632;0.06
7;1;1640;0.27
7;1;1642;0.12
7;1;1666;0.18
7;1;1676;0.46
7;1;1685;0.35
7;1;1700;0
7;1;1711;0
7;1;1725;-0.29
7;1;1766;0.08
7;1;1825;0.16
7;1;1896;0
7;1;1898;-0.34
7;1;1908;0
7;1;1942;-0.08
7;1;1950;0.06
7;1;1968;0
7;1;2007;-0.17
7;1;2104;0.31
7;1;2191;-0.32
7;1;2251;-0.24
7;1;2338;0.56
7;1;2446;-0.35
7;1;2491;0.39
7;1;2555;0.21
7;1;2694;-0.47
7;1;2813;0.21
7;1;2831;0.27
7;1;2940;0.2
7;1;2991;-0.14
7;1;3010;-0.45
7;1;3073;0.37
7;1;3166;-0.03
7;1;3312;-0.01
7;1;3388;-0.58
7;1;3648;0.1
7;1;3706;-0.71
7;1;3715;-0.23
7;1;3733;-0.02
7;1;3799;-0.4
7;1;3803;-0.43
7;1;3914;0.06
7;1;3919;0.29
7;1;4000;0.3
7;1;4028;0.33
7;1;4035;-0.16
7;1;4106;-1.37
7;1;4123;0.16
7;1;4131;-0.28
7;1;4138;0.01
7;1;4158;0.26
7;1;4177;-0.07
7;1;4186;-0.65
7;1;4234;0.16
7;1;4262;0.11
7;1;4375;-0.23
7;1;4424;-0.26
7;1;4444;0.43
7;1;4499;0.75
7;1;4608;-0.04
7;1;4755;0.23
7;1;4793;0.2
7;1;4818;0.3
7;1;4840;-0.12
7;1;5000;0.06
7;1;5013;0
7;1;5064;-0.03
7;1;5178;0.29
7;1;5186;0.02
7;1;5230;-0.65
7;1;5244;0
7;1;5279;0.34
7;1;5359;0.34
7;1;5366;0.22
7;1;5437;-0.25
7;1;5448;0.54
7;1;5457;-0.01
7;1;5470;-0.4
7;1;5544;0.19
7;1;5585;-0.18
7;1;5599;-1.17
7;1;5713;0.38
7;1;5715;0.3
7;1;5813;-0.18
7;1;5933;0
7;1;5988;-0.02
7;1;6016;0.08
7;1;6066;0.19
7;2;0;-0.07
7;2;351;-0.04
7;2;551;-0.59
7;2;694;-0.33
7;2;914;0.01
7;2;1019;-0.11
7;2;1031;0.19
7;2;1144;0.07
7;2;1159;0.06
7;2;1164;0.17
7;2;1209;-0.49
7;2;1272;0
7;2;1274;-0.69
7;2;1296;-0.33
7;2;1297;-0.04
7;2;1365;0.02
7;2;1400;0.17
7;2;1412;0.04
7;2;1441;-0.04
7;2;1460;-0.27
7;2;1494;-0.01
7;2;1497;-0.34
7;2;1501;-1.69
7;2;1536;-0.54
7;2;1546;0.03
7;2;1568;0.2
7;2;1580;0.35
7;2;1619;0.32
7;2;1625;-0.49
7;2;1630;0.37
7;2;1632;0.39
7;2;1640;0.08
7;2;1642;-0.04
7;2;1666;0.26
7;2;1676;0.17
7;2;1685;0.14
7;2;1700;-1.6
7;2;1711;0.15
7;2;1725;-0.32
7;2;1766;-0.08
7;2;1825;0.04
7;2;1896;-0.1
7;2;1898;0.35
7;2;1908;0.14
7;2;1942;-0.08
7;2;1950;-0.11
7;2;1968;0.09
7;2;2007;-0.21
7;2;2104;-0.14
7;2;2191;0.5
7;2;2251;-0.03
7;2;2338;0.21
7;2;2446;-0.33
7;2;2491;0.05
7;2;2555;0.27
7;2;2694;-0.59
7;2;2813;0
7;2;2831;0.07
7;2;2940;-0.1
7;2;2991;-0.56
7;2;3010;-0.5
7;2;3073;0.23
7;2;3166;0.33
7;2;3312;0.14
7;2;3388;-0.53
7;2;3648;0.55
7;2;3706;-1.25
7;2;3715;0.45
7;2;3733;0.08
7;2;3799;-0.23
7;2;3803;0.51
7;2;3914;0.37
7;2;3919;0.08
7;2;4000;-0.66
7;2;4028;0.59
7;2;4035;-0.16
7;2;4106;0
7;2;4123;-0.72
7;2;4131;-0.83
7;2;4138;-1.43
7;2;4158;0.25
7;2;4177;0.28
7;2;4186;-1.06
7;2;4234;0.26
7;2;4262;-0.08
7;2;4375;-0.33
7;2;4424;-0.25
7;2;4444;0.26
7;2;4499;0.53
7;2;4608;0.17
7;2;4755;0.16
7;2;4793;0.07
7;2;4818;0.26
7;2;4840;0.13
7;2;5000;-0.23
7;2;5013;-1
7;2;5064;0.33
7;2;5178;-0.12
7;2;5186;0.47
7;2;5230;0.09
7;2;5244;0.04
7;2;5279;-0.11
7;2;5359;0.19
7;2;5366;-0.55
7;2;5437;0.1
7;2;5448;-0.02
7;2;5457;0.21
7;2;5470;-0.21
7;2;5544;0.18
7;2;5585;0.07
7;2;5599;0.12
7;2;5713;-0.12
7;2;5715;-0.17
7;2;5813;-0.37
7;2;5933;0.13
7;2;5988;-0.46
7;2;6016;-0.47
7;2;6066;-0.07
7;3;0;0.37
7;3;351;0.35
7;3;551;-0.45
7;3;694;-0.04
7;3;914;0.03
7;3;1019;-0.15
7;3;1031;0.22
7;3;1144;0.23
7;3;1159;0.2
7;3;1164;0.19
7;3;1209;0.04
7;3;1272;-0.07
7;3;1274;0.22
7;3;1296;0.21
7;3;1297;-0.04
7;3;1365;0.41
7;3;1400;0.27
7;3;1412;0.22
7;3;1441;-0.06
7;3;1460;0.03
7;3;1494;0.05
7;3;1497;-0.1
7;3;1501;0.3
7;3;1536;0.14
7;3;1546;-0.17
7;3;1568;0.12
7;3;1580;0.17
7;3;1619;0.09
7;3;1625;0.34
7;3;1630;0.24
7;3;1632;-0.08
7;3;1640;-0.14
7;3;1642;0.07
7;3;1666;-0.21
7;3;1676;0.17
7;3;1685;-0.43
7;3;1700;0.74
7;3;1711;-0.36
7;3;1725;0
7;3;1766;-0.11
7;3;1825;0.24
7;3;1896;0.2
7;3;1898;-0.14
7;3;1908;-0.01
7;3;1942;0.05
7;3;1950;0.02
7;3;1968;0.05
7;3;2007;-0.22
7;3;2104;-0.23
7;3;2191;0.37
7;3;2251;-0.24
7;3;2338;0.13
7;3;2446;-0.07
7;3;2491;-0.05
7;3;2555;-0.26
7;3;2694;0.32
7;3;2813;0.47
7;3;2831;0.04
7;3;2940;0.15
7;3;2991;-0.26
7;3;3010;-0.42
7;3;3073;-0.17
7;3;3166;-0.02
7;3;3312;0.05
7;3;3388;0.41
7;3;3648;0.24
7;3;3706;0.36
7;3;3715;-0.3
7;3;3733;-0.2
7;3;3799;0.25
7;3;3803;-0.09
7;3;3914;-0.16
7;3;3919;0.01
7;3;4000;0.02
7;3;4028;0.13
7;3;4035;0.04
7;3;4106;-0.43
7;3;4123;0.12
7;3;4131;-0.14
7;3;4138;-0.25
7;3;4158;0.67
7;3;4177;0.32
7;3;4186;0.46
7;3;4234;0.16
7;3;4262;0.16
7;3;4375;-0.01
7;3;4424;-0.13
7;3;4444;-0.23
7;3;4499;-0.03
7;3;4608;1.26
7;3;4755;0.2
7;3;4793;0.06
7;3;4818;0.04
7;3;4840;-0.12
7;3;5000;0.12
7;3;5013;0.26
7;3;5064;0.08
7;3;5178;0.08
7;3;5186;0.02
7;3;5230;0.06
7;3;5244;-0.19
7;3;5279;-0.37
7;3;5359;0.21
7;3;5366;0.11
7;3;5437;0.34
7;3;5448;-0.03
7;3;5457;0.17
7;3;5470;-0.06
7;3;5544;-0.07
7;3;5585;-0.15
7;3;5599;0
7;3;5713;0.13
7;3;5715;-0.16
7;3;5813;-0.21
7;3;5933;-0.16
7;3;5988;-0.01
7;3;6016;0.36
7;3;6066;-0.25
