t;s;g;el
10;3;3232;0.65
10;3;3267;-0.19
10;3;3270;-0.1
10;3;3301;-0.09
10;3;3324;-0.24
10;3;3401;-0.14
10;3;3451;0.27
10;3;3456;0.27
10;3;3483;-0.25
10;3;3484;0.11
10;3;3541;0.1
10;3;3570;2.07
10;3;3582;0.01
10;3;3594;0.09
10;3;3646;-0.19
10;3;3650;0.24
10;3;3697;0.16
10;3;3700;0.11
10;3;3720;0.05
10;3;3724;-0.23
10;3;3747;-0.37
10;3;3772;0.19
10;3;3807;0.01
10;3;3856;0.07
10;3;3863;0.12
10;3;4017;0.1
10;3;4032;0.26
10;3;4116;0
10;3;4130;0.21
10;3;4132;0.03
10;3;4163;0.15
10;3;4202;-0.38
10;3;4231;0.28
10;3;4256;0.13
10;3;4355;-0.05
10;3;4380;-0.28
10;3;4402;0.28
10;3;4425;-0.27
10;3;4427;0.01
10;3;4449;0.12
10;3;4482;0
10;3;4548;0.16
10;3;4552;0.42
10;3;4624;-0.08
10;3;4679;0.26
10;3;4686;-0.74
10;3;4715;-0.2
10;3;4728;-0.13
10;3;4736;-0.03
10;3;4739;-0.22
10;3;4795;0.08
10;3;4797;-0.03
10;3;4820;0.14
10;3;4847;-0.54
10;3;4988;0.23
10;3;5067;-0.13
10;3;5104;0.08
10;3;5114;-0.13
10;3;5118;0.35
10;3;5343;1.03
10;3;5347;-0.22
10;3;5374;0.04
10;3;5469;0.12
10;3;5485;0.27
10;3;5492;-0.32
10;3;5500;0.17
10;3;5522;-0.55
10;3;5655;-0.24
10;3;5656;0.14
10;3;5657;0.05
10;3;5658;0.08
10;3;5659;-0.1
10;3;5660;0.35
10;3;5662;0.68
10;3;6011;0.02
11;0;35;0.09
11;0;112;-0.02
11;0;365;-0.04
11;0;369;0.21
11;0;381;-0.06
11;0;389;-0.21
11;0;413;-0.3
11;0;414;0.01
11;0;425;-0.04
11;0;430;-0.01
11;0;478;0.33
11;0;479;0.1
11;0;490;0.15
11;0;496;-0.09
11;0;532;0.11
11;0;617;-0.09
11;0;759;-0.02
11;0;792;-0.28
11;0;910;0.13
11;0;937;-0.04
11;0;1003;0.16
11;0;1066;0.09
11;0;1082;0.18
11;0;1158;0.13
11;0;1162;0.05
11;0;1195;0.03
11;0;1219;0.07
11;0;1242;0
11;0;1270;-0.14
11;0;1290;0.12
11;0;1292;-0.12
11;0;1327;-0.03
11;0;1359;-0.19
11;0;1393;0.06
11;0;1420;0.07
11;0;1422;-0.22
11;0;1427;0.07
11;0;1442;0.1
11;0;1451;-0.17
11;0;1464;0.19
11;0;1474;-0.06
11;0;1490;0.18
11;0;1508;-0.03
11;0;1544;-0.32
11;0;1585;-0.08
11;0;1594;-0.04
11;0;1601;-0.06
11;0;1671;0
11;0;1686;0.13
11;0;1694;-0.2
11;0;1698;0.08
11;0;1729;0.05
11;0;1757;1.59
11;0;1765;-0.12
11;0;1781;-0.03
11;0;1796;-0.01
11;0;1801;0.37
11;0;1802;0.2
11;0;1841;0
11;0;1866;0.22
11;0;1874;0.09
11;0;1938;-0.25
11;0;2003;-0.06
11;0;2029;-0.98
11;0;2036;-0.38
11;0;2111;-0.03
11;0;2132;-0.19
11;0;2158;0
11;0;2238;-0.12
11;0;2266;0.07
11;0;2277;0.15
11;0;2281;-0.37
11;0;2352;-0.11
11;0;2384;0.04
11;0;2468;-0.07
11;0;2516;-0.13
11;0;2525;-0.09
11;0;2529;-0.18
11;0;2612;-0.08
11;0;2715;1.24
11;0;2774;-0.1
11;0;2815;-0.08
11;0;2875;-0.24
11;0;2963;0.31
11;0;2986;-0.2
11;0;2990;-0.24
11;0;2999;0
11;0;3002;-0.23
11;0;3031;0.07
11;0;3159;-0.11
11;0;3232;0.42
11;0;3267;-0.19
11;0;3270;0.11
11;0;3301;0.15
11;0;3324;-0.25
11;0;3401;-0.02
11;0;3451;-0.28
11;0;3456;-0.09
11;0;3483;-0.15
11;0;3484;0.03
11;0;3541;-0.21
11;0;3570;-0.17
11;0;3582;0
11;0;3594;-0.14
11;0;3646;0.24
11;0;3650;-0.03
11;0;3697;-0.21
11;0;3700;0
11;0;3720;-0.14
11;0;3724;-0.05
11;0;3747;-0.2
11;0;3772;-0.02
11;0;3807;-0.05
11;0;3856;0.07
11;0;3863;-0.34
11;0;4017;-0.04
11;0;4032;-0.25
11;0;4116;0
11;0;4130;-0.07
11;0;4132;-0.15
11;0;4163;0.03
11;0;4202;0.2
11;0;4231;0.14
11;0;4256;-0.26
11;0;4355;0
11;0;4380;0.14
11;0;4402;-0.14
11;0;4425;0.08
11;0;4427;-0.15
11;0;4449;-0.15
11;0;4482;0
11;0;4548;0.24
11;0;4552;0.12
11;0;4624;-0.3
11;0;4679;-0.12
11;0;4686;-0.05
11;0;4715;-0.17
11;0;4728;0.11
11;0;4736;0
11;0;4739;0.03
11;0;4795;0.68
11;0;4797;0.01
11;0;4820;-0.1
11;0;4847;0
11;0;4988;0.03
11;0;5067;-0.17
11;0;5104;0.17
11;0;5114;0.27
11;0;5118;0.06
11;0;5343;0.36
11;0;5347;0.02
11;0;5374;-0.35
11;0;5469;-0.11
11;0;5485;0.24
11;0;5492;-0.22
11;0;5500;-0.26
11;0;5522;-0.02
11;0;5655;-0.2
11;0;5656;0.14
11;0;5657;0.09
11;0;5658;0.16
11;0;5659;-0.04
11;0;5660;-0.18
11;0;5662;0
11;0;6011;-0.29
11;1;35;0.21
11;1;112;1.01
11;1;365;0.22
11;1;369;0
11;1;381;0.22
11;1;389;0.2
11;1;413;0.24
11;1;414;0.11
11;1;425;0.08
11;1;430;0.29
11;1;478;-0.05
11;1;479;0.1
11;1;490;-0.11
11;1;496;0.04
11;1;532;0.1
11;1;617;-0.11
11;1;759;0
11;1;792;0.27
11;1;910;0
11;1;937;0
11;1;1003;-0.55
11;1;1066;-0.56
11;1;1082;0.24
11;1;1158;0.25
11;1;1162;0.16
11;1;1195;0.36
11;1;1219;0.16
11;1;1242;-0.07
11;1;1270;-0.11
11;1;1290;0.12
11;1;1292;0.36
11;1;1327;0.7
11;1;1359;-0.01
11;1;1393;0.24
11;1;1420;-0.08
11;1;1422;-0.37
11;1;1427;0.11
11;1;1442;0.3
11;1;1451;0.58
11;1;1464;0.16
11;1;1474;0.07
11;1;1490;0
11;1;1508;0.22
11;1;1544;-0.13
11;1;1585;0.1
11;1;1594;0.27
11;1;1601;-0.12
11;1;1671;0
11;1;1686;-0.12
11;1;1694;0.42
11;1;1698;0
11;1;1729;-0.16
11;1;1757;1.68
11;1;1765;0.59
11;1;1781;0.21
11;1;1796;0
11;1;1801;0
11;1;1802;0.56
11;1;1841;-0.28
11;1;1866;0.22
11;1;1874;-0.1
11;1;1938;-0.14
11;1;2003;0.17
11;1;2029;-0.37
11;1;2036;-0.08
11;1;2111;0.09
11;1;2132;-0.05
11;1;2158;-0.09
11;1;2238;-0.15
11;1;2266;0.4
11;1;2277;0.09
11;1;2281;-0.09
11;1;2352;0.09
11;1;2384;0
11;1;2468;0.31
11;1;2516;0.28
11;1;2525;0.34
11;1;2529;-0.02
11;1;2612;0.13
11;1;2715;2.13
11;1;2774;0.33
11;1;2815;0.1
11;1;2875;0
11;1;2963;0
11;1;2986;-0.28
11;1;2990;0.01
11;1;2999;0.08
11;1;3002;0.06
11;1;3031;-0.13
11;1;3159;-0.52
11;1;3232;0.5
11;1;3267;0.01
11;1;3270;0.5
11;1;3301;0.58
11;1;3324;0.29
11;1;3401;0.21
11;1;3451;0.35
11;1;3456;0.06
11;1;3483;0.35
11;1;3484;0.18
11;1;3541;0.44
11;1;3570;-0.11
11;1;3582;0.17
11;1;3594;0.07
11;1;3646;0.55
11;1;3650;0.03
11;1;3697;0.55
11;1;3700;0.03
11;1;3720;0.61
11;1;3724;-0.39
11;1;3747;0.81
11;1;3772;0.34
11;1;3807;-0.04
11;1;3856;0.24
11;1;3863;0.38
11;1;4017;0.21
11;1;4032;0.07
11;1;4116;0.44
11;1;4130;0.41
11;1;4132;0.19
11;1;4163;-0.47
11;1;4202;0.06
11;1;4231;0.01
11;1;4256;-0.32
11;1;4355;0
11;1;4380;-0.04
11;1;4402;-0.41
11;1;4425;0.31
11;1;4427;-0.05
11;1;4449;-0.1
11;1;4482;0
11;1;4548;0.76
11;1;4552;0.83
11;1;4624;0
11;1;4679;0.15
11;1;4686;0
11;1;4715;0.07
11;1;4728;0
11;1;4736;0
11;1;4739;0.31
11;1;4795;0.68
11;1;4797;0.42
11;1;4820;-0.11
11;1;4847;-0.06
11;1;4988;0.45
11;1;5067;0
11;1;5104;0.03
11;1;5114;-0.45
11;1;5118;0.76
11;1;5343;0
11;1;5347;0.61
11;1;5374;0.32
11;1;5469;-0.02
11;1;5485;-0.01
11;1;5492;1.43
11;1;5500;0.24
11;1;5522;0
11;1;5655;0.21
11;1;5656;0.25
11;1;5657;0
11;1;5658;0.13
11;1;5659;0
11;1;5660;-0.51
11;1;5662;-0.02
11;1;6011;0.2
11;2;35;-0.15
11;2;112;1.02
11;2;365;0.06
11;2;369;0.31
11;2;381;-0.02
11;2;389;0.03
11;2;413;0.07
11;2;414;0.68
11;2;425;-0.1
11;2;430;0.17
11;2;478;-0.09
11;2;479;0.01
11;2;490;0.07
11;2;496;0.16
11;2;532;0.07
11;2;617;-0.04
11;2;759;-0.09
11;2;792;0.22
11;2;910;0.14
11;2;937;0.27
11;2;1003;-0.25
11;2;1066;0.03
11;2;1082;0.2
11;2;1158;0.09
11;2;1162;-0.01
11;2;1195;-0.09
11;2;1219;0.05
11;2;1242;0.01
11;2;1270;-0.24
11;2;1290;0.13
11;2;1292;0.23
11;2;1327;0.16
11;2;1359;-0.26
11;2;1393;0.04
11;2;1420;0.14
11;2;1422;0
11;2;1427;-0.23
11;2;1442;-0.22
11;2;1451;-0.74
11;2;1464;-0.04
11;2;1474;-0.15
11;2;1490;-0.61
11;2;1508;0.07
11;2;1544;0.44
11;2;1585;0.25
11;2;1594;0.2
11;2;1601;-0.59
11;2;1671;-0.15
11;2;1686;0.59
11;2;1694;-0.09
11;2;1698;-0.27
11;2;1729;0.08
11;2;1757;2.1
11;2;1765;-0.5
11;2;1781;-0.09
11;2;1796;-0.09
11;2;1801;-0.19
11;2;1802;-0.23
11;2;1841;0.07
11;2;1866;0.07
11;2;1874;0.14
11;2;1938;-0.19
11;2;2003;0.25
11;2;2029;-0.08
11;2;2036;-0.2
11;2;2111;-0.04
11;2;2132;-0.01
11;2;2158;-0.08
11;2;2238;0.19
11;2;2266;0.07
11;2;2277;-0.04
11;2;2281;0.15
11;2;2352;-0.04
11;2;2384;0.18
11;2;2468;-0.75
11;2;2516;0.23
11;2;2525;-0.09
11;2;2529;0.11
11;2;2612;0.38
11;2;2715;1.27
11;2;2774;0.13
11;2;2815;-0.24
11;2;2875;-0.21
11;2;2963;0.42
11;2;2986;0.12
11;2;2990;0.55
11;2;2999;-0.2
11;2;3002;0.07
11;2;3031;0.05
11;2;3159;-0.25
11;2;3232;0.51
11;2;3267;0.01
11;2;3270;1.11
11;2;3301;0.07
11;2;3324;0.08
11;2;3401;0.43
11;2;3451;0.01
11;2;3456;-0.09
11;2;3483;0
11;2;3484;0.05
11;2;3541;0.23
11;2;3570;-0.1
11;2;3582;1.07
11;2;3594;0.17
11;2;3646;0.2
11;2;3650;-0.26
11;2;3697;0.14
11;2;3700;0
11;2;3720;0.35
11;2;3724;-0.12
11;2;3747;0.09
11;2;3772;-0.02
11;2;3807;0.12
11;2;3856;-0.39
11;2;3863;0.28
11;2;4017;0.01
11;2;4032;0.02
11;2;4116;0
11;2;4130;0.43
11;2;4132;-0.13
11;2;4163;0.05
11;2;4202;0.06
11;2;4231;0.36
11;2;4256;-0.22
11;2;4355;-1.7
11;2;4380;-0.3
11;2;4402;-0.07
11;2;4425;0.07
11;2;4427;0.17
11;2;4449;-0.31
11;2;4482;0.22
11;2;4548;0.05
11;2;4552;0.18
11;2;4624;-0.06
11;2;4679;0.18
11;2;4686;0.34
11;2;4715;0.26
11;2;4728;0.08
11;2;4736;-0.16
11;2;4739;0.34
11;2;4795;1.23
11;2;4797;0.43
11;2;4820;0.46
11;2;4847;0.4
11;2;4988;0.08
11;2;5067;-0.22
11;2;5104;-0.03
11;2;5114;-0.59
11;2;5118;-1.02
11;2;5343;-0.34
11;2;5347;0.33
11;2;5374;0.21
11;2;5469;0.16
11;2;5485;0.1
11;2;5492;0.35
11;2;5500;-0.4
11;2;5522;-0.03
11;2;5655;-0.3
11;2;5656;-0.01
11;2;5657;0
11;2;5658;0.56
11;2;5659;0.04
11;2;5660;-0.52
11;2;5662;0.06
11;2;6011;-0.53
11;3;35;-0.18
11;3;112;0.59
11;3;365;0.35
11;3;369;0.56
11;3;381;0.61
11;3;389;0.35
11;3;413;0.02
11;3;414;0.61
11;3;425;-0.18
11;3;430;0
11;3;478;-0.31
11;3;479;0.52
11;3;490;-0.19
11;3;496;0.09
11;3;532;0.03
11;3;617;0.01
11;3;759;0.18
11;3;792;0.18
11;3;910;0.13
11;3;937;0.18
11;3;1003;-0.26
11;3;1066;-0.06
11;3;1082;0.31
11;3;1158;-0.07
11;3;1162;-0.37
11;3;1195;-0.02
11;3;1219;0.25
11;3;1242;0
11;3;1270;0.2
11;3;1290;-0.08
11;3;1292;0.46
11;3;1327;0.26
11;3;1359;-0.25
11;3;1393;0.46
11;3;1420;0.15
11;3;1422;0.08
11;3;1427;-0.43
11;3;1442;0.37
11;3;1451;-0.03
11;3;1464;0.28
11;3;1474;0.28
11;3;1490;0.01
11;3;1508;0.24
11;3;1544;-0.18
11;3;1585;0.22
11;3;1594;0.06
11;3;1601;-0.14
11;3;1671;0
11;3;1686;-0.09
11;3;1694;0.51
11;3;1698;-0.27
11;3;1729;-0.32
11;3;1757;1.49
11;3;1765;0.36
11;3;1781;-0.24
11;3;1796;-0.03
11;3;1801;-0.28
11;3;1802;0.01
11;3;1841;0.05
11;3;1866;-0.04
11;3;1874;-0.79
11;3;1938;0.23
11;3;2003;0.25
11;3;2029;0.03
11;3;2036;-0.17
11;3;2111;-0.01
11;3;2132;-0.48
11;3;2158;0
11;3;2238;0.18
11;3;2266;0.07
11;3;2277;-0.23
11;3;2281;-0.31
11;3;2352;-0.32
11;3;2384;0
11;3;2468;0.1
11;3;2516;0.09
11;3;2525;-0.12
11;3;2529;0.06
11;3;2612;0.17
11;3;2715;0.85
11;3;2774;0.14
11;3;2815;-0.12
11;3;2875;-0.18
11;3;2963;-0.3
11;3;2986;0.34
11;3;2990;-0.38
11;3;2999;-0.04
11;3;3002;-0.35
11;3;3031;-0.29
11;3;3159;-0.25
11;3;3232;0.78
11;3;3267;0.28
11;3;3270;-0.06
11;3;3301;0.16
11;3;3324;0.46
11;3;3401;0.11
11;3;3451;0.18
11;3;3456;0.11
11;3;3483;0.53
11;3;3484;-0.15
11;3;3541;-0.07
11;3;3570;-0.56
11;3;3582;-0.26
11;3;3594;0.12
11;3;3646;-0.17
11;3;3650;-0.15
11;3;3697;0.28
11;3;3700;0.25
11;3;3720;0.29
11;3;3724;-0.23
11;3;3747;-0.27
11;3;3772;-0.03
11;3;3807;-0.06
11;3;3856;-0.04
11;3;3863;-0.18
11;3;4017;0.1
11;3;4032;0.1
11;3;4116;0
11;3;4130;0.23
11;3;4132;0.24
11;3;4163;0.04
11;3;4202;0.43
11;3;4231;0.12
11;3;4256;-0.01
11;3;4355;-0.03
11;3;4380;0.16
11;3;4402;0.05
11;3;4425;0.16
11;3;4427;0.01
11;3;4449;-0.34
11;3;4482;0
11;3;4548;-0.15
11;3;4552;0.16
11;3;4624;-0.36
11;3;4679;0.03
11;3;4686;0.37
11;3;4715;-0.04
11;3;4728;-0.39
11;3;4736;-0.16
11;3;4739;0.16
11;3;4795;-0.01
11;3;4797;0.31
11;3;4820;0.08
11;3;4847;0.1
11;3;4988;0.29
11;3;5067;0.08
11;3;5104;-0.02
11;3;5114;0.17
11;3;5118;-0.14
11;3;5343;-0.09
11;3;5347;0.14
11;3;5374;-0.39
11;3;5469;-0.28
11;3;5485;-0.1
11;3;5492;-0.67
11;3;5500;-0.05
11;3;5522;0.73
11;3;5655;-0.49
11;3;5656;-0.27
11;3;5657;-0.13
11;3;5658;0.25
11;3;5659;0.1
11;3;5660;-0.25
11;3;5662;-0.13
11;3;6011;-0.03
12;0;35;0.28
12;0;112;0.88
12;0;365;0.01
12;0;369;-0.38
12;0;381;-0.16
12;0;389;0.1
12;0;413;-0.05
12;0;414;0.13
12;0;425;-0.02
12;0;430;0.02
12;0;478;0.22
12;0;479;0.01
12;0;490;-0.04
12;0;496;0.19
12;0;532;0.21
12;0;617;0.03
12;0;759;0.13
12;0;792;0.02
12;0;910;0.01
12;0;937;0.22
12;0;1003;-0.03
12;0;1066;-0.17
12;0;1082;-0.15
12;0;1158;0.32
12;0;1162;0.25
12;0;1195;0.23
12;0;1219;0.17
12;0;1242;0
12;0;1270;-0.02
12;0;1290;-0.05
12;0;1292;-0.01
12;0;1327;0.07
12;0;1359;0.29
12;0;1393;0.19
12;0;1420;0.08
12;0;1422;0.11
12;0;1427;-0.09
12;0;1442;0.29
12;0;1451;0.25
12;0;1464;0.05
12;0;1474;0.06
12;0;1490;0.67
12;0;1508;-0.17
12;0;1544;-0.02
12;0;1585;0.11
12;0;1594;0.07
12;0;1601;0.13
12;0;1671;0
12;0;1686;-0.27
12;0;1694;-0.02
12;0;1698;-0.1
12;0;1729;0.09
12;0;1757;1.36
12;0;1765;0
12;0;1781;0.05
12;0;1796;0
12;0;1801;-0.63
12;0;1802;0.22
12;0;1841;-0.13
12;0;1866;0.13
12;0;1874;0.01
12;0;1938;0.02
12;0;2003;0.02
12;0;2029;0.43
12;0;2036;0.13
12;0;2111;-0.18
12;0;2132;-0.26
12;0;2158;-0.17
12;0;2238;-0.11
12;0;2266;0
12;0;2277;0.12
12;0;2281;0.16
12;0;2352;0.04
12;0;2384;0.11
12;0;2468;-0.05
12;0;2516;0.28
12;0;2525;-0.22
12;0;2529;-0.12
12;0;2612;0.26
12;0;2715;1.31
12;0;2774;0.18
12;0;2815;0.32
12;0;2875;-0.45
12;0;2963;-0.05
12;0;2986;0.11
12;0;2990;0.03
12;0;2999;-0.07
12;0;3002;0.29
12;0;3031;-0.01
12;0;3159;-0.11
12;0;3232;0.71
12;0;3267;-0.22
12;0;3270;0.07
12;0;3301;-0.08
12;0;3324;0.27
12;0;3401;0.18
12;0;3451;-0.12
12;0;3456;-0.02
12;0;3483;0.19
12;0;3484;0.06
12;0;3541;0.07
12;0;3570;0.16
12;0;3582;0.52
12;0;3594;0.27
12;0;3646;-0.16
12;0;3650;-0.18
12;0;3697;0.16
12;0;3700;0.1
12;0;3720;0.02
12;0;3724;0.05
12;0;3747;0.23
12;0;3772;0.25
12;0;3807;0.09
12;0;3856;-0.09
12;0;3863;0.17
12;0;4017;0.38
12;0;4032;0.03
12;0;4116;0
12;0;4130;0.22
12;0;4132;0.06
12;0;4163;-0.11
12;0;4202;0.24
12;0;4231;-0.09
12;0;4256;-0.01
12;0;4355;-0.2
12;0;4380;-0.14
12;0;4402;-0.09
12;0;4425;0.15
12;0;4427;0.13
12;0;4449;0.08
12;0;4482;0
12;0;4548;0.14
12;0;4552;0.07
12;0;4624;0
12;0;4679;0.09
12;0;4686;0.16
12;0;4715;0.13
12;0;4728;0.14
12;0;4736;0.31
12;0;4739;-0.09
12;0;4795;0.41
12;0;4797;-0.04
12;0;4820;-0.06
12;0;4847;-0.08
12;0;4988;0.27
12;0;5067;0.11
12;0;5104;-0.06
12;0;5114;-0.1
12;0;5118;0
12;0;5343;0.04
12;0;5347;-0.32
12;0;5374;-0.1
12;0;5469;0.03
12;0;5485;0.23
12;0;5492;0.13
12;0;5500;0.04
12;0;5522;-0.2
12;0;5655;0.19
12;0;5656;0.4
12;0;5657;0.23
12;0;5658;0.03
12;0;5659;-0.06
12;0;5660;0.02
12;0;5662;-0.03
12;0;6011;-0.07
12;1;35;-0.4
12;1;112;0.2
12;1;365;-0.16
12;1;369;0
12;1;381;-0.16
12;1;389;0.03
12;1;413;0.15
12;1;414;0.66
12;1;425;0.08
12;1;430;0.09
12;1;478;-0.74
12;1;479;-0.51
12;1;490;0.18
12;1;496;0.12
12;1;532;0.27
12;1;617;-0.19
12;1;759;0
12;1;792;-0.93
12;1;910;0
12;1;937;0
12;1;1003;-0.06
12;1;1066;1.12
12;1;1082;0
12;1;1158;-0.45
12;1;1162;-0.11
12;1;1195;-0.12
12;1;1219;0.26
12;1;1242;0.17
12;1;1270;0.04
12;1;1290;-0.12
12;1;1292;0.01
12;1;1327;-0.58
12;1;1359;-0.5
12;1;1393;-0.04
12;1;1420;-0.33
12;1;1422;-0.12
12;1;1427;-0.52
12;1;1442;-0.32
12;1;1451;0.55
12;1;1464;-0.02
12;1;1474;0.32
12;1;1490;0.21
12;1;1508;-0.16
12;1;1544;0.52
12;1;1585;0.07
12;1;1594;0.2
12;1;1601;0.19
12;1;1671;0.64
12;1;1686;-0.35
12;1;1694;0
12;1;1698;0
12;1;1729;0.55
12;1;1757;1.35
12;1;1765;-0.25
12;1;1781;-0.46
12;1;1796;0
12;1;1801;0
12;1;1802;-0.02
12;1;1841;-0.18
12;1;1866;-0.36
12;1;1874;0.43
12;1;1938;-0.43
12;1;2003;-0.2
12;1;2029;0.36
12;1;2036;0.5
12;1;2111;0.25
12;1;2132;0.15
12;1;2158;-0.33
12;1;2238;0.01
12;1;2266;-0.09
12;1;2277;0.19
12;1;2281;-0.11
12;1;2352;-0.38
12;1;2384;-0.26
12;1;2468;0.13
12;1;2516;0.07
12;1;2525;0.34
12;1;2529;-0.12
12;1;2612;-0.24
12;1;2715;1.99
12;1;2774;-0.58
12;1;2815;-0.06
12;1;2875;-0.42
12;1;2963;0.39
12;1;2986;0.34
12;1;2990;0.17
12;1;2999;-0.42
12;1;3002;-0.43
12;1;3031;0.08
12;1;3159;0.13
12;1;3232;0.31
12;1;3267;-0.42
12;1;3270;0.03
12;1;3301;-0.28
12;1;3324;-0.19
12;1;3401;0.72
12;1;3451;-0.25
12;1;3456;-0.94
12;1;3483;-0.01
12;1;3484;-0.28
12;1;3541;0
12;1;3570;-0.33
12;1;3582;0.11
12;1;3594;-0.53
12;1;3646;-0.33
12;1;3650;-0.29
12;1;3697;-0.12
12;1;3700;-0.71
12;1;3720;-0.2
12;1;3724;-0.37
12;1;3747;-0.62
12;1;3772;-0.84
12;1;3807;-0.09
12;1;3856;0.33
12;1;3863;-1.52
12;1;4017;-0.69
12;1;4032;0.1
12;1;4116;0.18
12;1;4130;0.16
12;1;4132;-0.55
12;1;4163;0.11
12;1;4202;-0.5
12;1;4231;0.04
12;1;4256;-0.18
12;1;4355;0.34
12;1;4380;-0.59
12;1;4402;-0.24
12;1;4425;-0.34
12;1;4427;-0.65
12;1;4449;-0.12
12;1;4482;0
12;1;4548;-0.16
12;1;4552;0.37
12;1;4624;-0.84
12;1;4679;-0.42
12;1;4686;0
12;1;4715;-0.34
12;1;4728;0
12;1;4736;0
12;1;4739;0.16
12;1;4795;0.38
12;1;4797;-0.06
12;1;4820;0.04
12;1;4847;-0.69
12;1;4988;0.18
12;1;5067;0
12;1;5104;0.26
12;1;5114;-0.31
12;1;5118;0.53
12;1;5343;-0.15
12;1;5347;-0.18
12;1;5374;0.41
12;1;5469;-0.5
12;1;5485;0.69
12;1;5492;0.58
12;1;5500;-0.45
12;1;5522;0.33
12;1;5655;-0.35
12;1;5656;-0.29
12;1;5657;0
12;1;5658;0.07
12;1;5659;0.2
12;1;5660;0.26
12;1;5662;-0.29
12;1;6011;-0.43
12;2;35;-0.14
12;2;112;0
12;2;365;-0.02
12;2;369;0.59
12;2;381;0.02
12;2;389;-0.02
12;2;413;0.13
12;2;414;0.85
12;2;425;-0.44
12;2;430;0.07
12;2;478;-0.19
12;2;479;0.08
12;2;490;0.25
12;2;496;0.32
12;2;532;-0.3
12;2;617;0.22
12;2;759;-0.28
12;2;792;0.18
12;2;910;-0.18
12;2;937;0
12;2;1003;-0.19
12;2;1066;0.35
12;2;1082;-0.24
12;2;1158;-0.17
12;2;1162;-0.29
12;2;1195;0.11
12;2;1219;0.37
12;2;1242;0.12
12;2;1270;-0.63
12;2;1290;-0.14
12;2;1292;0.16
12;2;1327;-0.28
12;2;1359;-0.29
12;2;1393;-0.02
12;2;1420;0.07
12;2;1422;-0.49
12;2;1427;0
12;2;1442;-0.01
12;2;1451;-0.47
12;2;1464;-0.11
12;2;1474;-0.28
12;2;1490;-0.45
12;2;1508;0
12;2;1544;0.11
12;2;1585;0.1
12;2;1594;0.31
12;2;1601;-0.52
12;2;1671;-0.02
12;2;1686;0.18
12;2;1694;0.34
12;2;1698;0.25
12;2;1729;-0.24
12;2;1757;1.54
12;2;1765;-0.2
12;2;1781;-0.04
12;2;1796;-0.2
12;2;1801;0.11
12;2;1802;0.25
12;2;1841;-0.08
12;2;1866;-0.22
12;2;1874;0.03
12;2;1938;0.07
12;2;2003;0.01
12;2;2029;0.03
12;2;2036;-0.44
12;2;2111;0.84
12;2;2132;0.11
12;2;2158;-0.13
12;2;2238;-0.28
12;2;2266;-0.5
12;2;2277;-0.34
12;2;2281;0.22
12;2;2352;-0.21
12;2;2384;0.14
12;2;2468;0.09
12;2;2516;-0.28
12;2;2525;0.07
12;2;2529;0.05
12;2;2612;0.43
12;2;2715;1.17
12;2;2774;-0.13
12;2;2815;-0.05
12;2;2875;-0.41
12;2;2963;0.07
12;2;2986;0.43
12;2;2990;-0.1
12;2;2999;0.44
12;2;3002;-0.22
12;2;3031;0.09
12;2;3159;-0.77
12;2;3232;0.1
12;2;3267;-0.07
12;2;3270;0.78
12;2;3301;0.04
12;2;3324;-0.07
12;2;3401;0.38
12;2;3451;0.53
12;2;3456;0.18
12;2;3483;-0.23
12;2;3484;0.1
12;2;3541;0.03
12;2;3570;-0.02
12;2;3582;0.79
12;2;3594;0
12;2;3646;0.08
12;2;3650;-0.09
12;2;3697;-0.08
12;2;3700;-0.26
12;2;3720;-0.08
12;2;3724;-0.18
12;2;3747;-0.08
12;2;3772;0.02
12;2;3807;0.08
12;2;3856;-0.04
12;2;3863;0.01
12;2;4017;-0.21
12;2;4032;0
12;2;4116;0
12;2;4130;0.03
12;2;4132;0.29
12;2;4163;-0.11
12;2;4202;0.22
12;2;4231;0.24
12;2;4256;-0.16
12;2;4355;-1.12
12;2;4380;-0.63
12;2;4402;0.3
12;2;4425;-0.15
12;2;4427;-0.03
12;2;4449;-0.19
12;2;4482;0.08
12;2;4548;0.07
12;2;4552;0.05
12;2;4624;-0.2
12;2;4679;0.06
12;2;4686;0.21
12;2;4715;0.13
12;2;4728;0.27
12;2;4736;0
12;2;4739;0.1
12;2;4795;0.55
12;2;4797;-0.18
12;2;4820;0.1
12;2;4847;0.21
12;2;4988;-0.16
12;2;5067;-0.37
12;2;5104;-0.08
12;2;5114;0.04
12;2;5118;0.33
12;2;5343;0.17
12;2;5347;0
12;2;5374;0.4
12;2;5469;0.12
12;2;5485;0.23
12;2;5492;0.27
12;2;5500;-0.15
12;2;5522;0.09
12;2;5655;-0.13
12;2;5656;-0.2
12;2;5657;-0.15
12;2;5658;0
12;2;5659;-0.01
12;2;5660;-0.17
12;2;5662;-0.37
12;2;6011;0.29
12;3;35;-0.37
12;3;112;-0.13
12;3;365;0.48
12;3;369;0.65
12;3;381;0.53
12;3;389;0.15
12;3;413;-0.3
12;3;414;0.38
12;3;425;-0.09
12;3;430;0.1
12;3;478;-0.44
12;3;479;0.16
12;3;490;-0.02
12;3;496;0.04
12;3;532;0.15
12;3;617;-0.6
12;3;759;0.08
12;3;792;0.23
12;3;910;0.02
12;3;937;-0.05
12;3;1003;-0.33
12;3;1066;-0.26
12;3;1082;0.27
12;3;1158;0.13
