t;s;g;el
10;3;4778;0.04
10;3;4790;-0.13
10;3;4806;0.02
10;3;4835;-0.09
10;3;4886;0.21
10;3;4919;0.16
10;3;4930;-0.31
10;3;4938;0.38
10;3;5111;0.09
10;3;5140;-0.06
10;3;5155;-0.05
10;3;5163;-0.3
10;3;5194;-0.3
10;3;5234;0.05
10;3;5296;0.19
10;3;5305;-0.06
10;3;5385;-0.02
10;3;5393;0.08
10;3;5432;-0.06
10;3;5434;-0.01
10;3;5564;-0.03
10;3;5570;-0.33
10;3;5579;0.09
10;3;5583;-0.23
10;3;5622;-0.25
10;3;5716;-0.16
10;3;5773;-0.23
10;3;5780;-0.41
10;3;5782;-0.36
10;3;5792;-0.31
10;3;5795;-0.34
10;3;5828;0.15
10;3;5835;-0.01
10;3;5849;-0.27
10;3;5914;0.03
10;3;5917;0.28
10;3;5949;0.08
10;3;5976;0.3
10;3;6000;0.22
10;3;6022;0.06
10;3;6046;0.17
10;3;6054;0.04
10;3;6068;-0.3
11;0;29;0.14
11;0;57;0.24
11;0;65;-0.11
11;0;67;-0.2
11;0;70;0
11;0;82;-0.04
11;0;348;0.04
11;0;379;0
11;0;400;0.02
11;0;445;-0.01
11;0;489;0.14
11;0;515;-0.07
11;0;523;-0.25
11;0;543;0.17
11;0;594;0
11;0;607;0.14
11;0;644;-0.09
11;0;654;-0.14
11;0;663;-0.07
11;0;677;0.07
11;0;685;0.18
11;0;702;0.02
11;0;709;0.05
11;0;782;-0.11
11;0;923;-0.17
11;0;926;-0.15
11;0;947;-0.37
11;0;983;0.05
11;0;1034;-0.05
11;0;1052;1.38
11;0;1132;-0.02
11;0;1225;0.09
11;0;1230;-0.02
11;0;1257;-0.11
11;0;1264;-0.11
11;0;1269;0.03
11;0;1273;-0.15
11;0;1293;0.02
11;0;1313;-0.15
11;0;1349;-0.08
11;0;1374;0
11;0;1421;-0.03
11;0;1444;-0.11
11;0;1446;0.06
11;0;1477;0.12
11;0;1484;-0.19
11;0;1644;0
11;0;1655;-0.08
11;0;1693;0.01
11;0;1855;-0.21
11;0;2100;-0.04
11;0;2121;-0.03
11;0;2129;-0.01
11;0;2241;0.01
11;0;2282;-0.04
11;0;2328;1.41
11;0;2356;-0.19
11;0;2361;-0.24
11;0;2395;-0.11
11;0;2409;-0.23
11;0;2452;0.19
11;0;2463;-0.15
11;0;2545;-0.08
11;0;2616;0.17
11;0;2820;0.14
11;0;2931;0.01
11;0;2951;0.31
11;0;2966;-0.07
11;0;3003;0.22
11;0;3089;0.72
11;0;3131;-0.14
11;0;3133;-0.18
11;0;3194;-0.17
11;0;3253;-0.24
11;0;3264;-0.12
11;0;3325;-0.11
11;0;3327;0.16
11;0;3355;0.02
11;0;3381;0.03
11;0;3391;0
11;0;3413;-0.2
11;0;3445;0.24
11;0;3447;0.04
11;0;3455;-0.49
11;0;3458;0
11;0;3493;0.15
11;0;3506;0.03
11;0;3557;-0.42
11;0;3565;-0.1
11;0;3577;-0.27
11;0;3628;-0.08
11;0;3805;-0.36
11;0;3821;-0.02
11;0;3824;0.1
11;0;3843;-0.18
11;0;3866;-0.27
11;0;3877;-0.22
11;0;3898;0.19
11;0;3921;-0.13
11;0;3930;-0.07
11;0;4009;0.1
11;0;4087;0
11;0;4141;0.21
11;0;4216;0.44
11;0;4227;0.3
11;0;4294;0.03
11;0;4426;-0.06
11;0;4452;-0.15
11;0;4481;0
11;0;4511;-0.09
11;0;4543;-0.21
11;0;4544;-0.01
11;0;4587;-0.19
11;0;4633;-0.17
11;0;4642;-0.23
11;0;4665;0.04
11;0;4778;-0.21
11;0;4790;0
11;0;4806;-0.21
11;0;4835;-0.29
11;0;4886;0.31
11;0;4919;0.11
11;0;4930;0.42
11;0;4938;0.73
11;0;5111;-0.12
11;0;5140;0.32
11;0;5155;-0.08
11;0;5163;0.04
11;0;5194;-0.28
11;0;5234;-0.25
11;0;5296;-0.02
11;0;5305;-0.17
11;0;5385;-0.18
11;0;5393;-0.01
11;0;5432;-0.64
11;0;5434;0
11;0;5564;-0.11
11;0;5570;-0.28
11;0;5579;0.07
11;0;5583;0.15
11;0;5622;-0.16
11;0;5716;-0.04
11;0;5773;0.14
11;0;5780;0.11
11;0;5782;-0.46
11;0;5792;-0.05
11;0;5795;-0.03
11;0;5828;0.05
11;0;5835;-0.25
11;0;5849;-0.11
11;0;5914;-0.19
11;0;5917;-0.15
11;0;5949;0.04
11;0;5976;-0.14
11;0;6000;-0.01
11;0;6022;0
11;0;6046;-0.06
11;0;6054;-0.12
11;0;6068;0.35
11;1;29;-0.41
11;1;57;-0.25
11;1;65;-0.04
11;1;67;0
11;1;70;0
11;1;82;-0.46
11;1;348;-0.03
11;1;379;0.17
11;1;400;-0.37
11;1;445;0
11;1;489;-0.34
11;1;515;-0.34
11;1;523;0
11;1;543;0
11;1;594;-0.55
11;1;607;-0.38
11;1;644;0.13
11;1;654;0.03
11;1;663;0.47
11;1;677;0.04
11;1;685;-0.54
11;1;702;-0.05
11;1;709;-0.17
11;1;782;0.56
11;1;923;0.37
11;1;926;0.45
11;1;947;0.56
11;1;983;-0.67
11;1;1034;1.14
11;1;1052;1.05
11;1;1132;0.49
11;1;1225;0.36
11;1;1230;-0.11
11;1;1257;0
11;1;1264;0.02
11;1;1269;-0.25
11;1;1273;0.3
11;1;1293;0.06
11;1;1313;0
11;1;1349;1.18
11;1;1374;0.33
11;1;1421;0.01
11;1;1444;-0.41
11;1;1446;0.3
11;1;1477;0.13
11;1;1484;-0.08
11;1;1644;0.48
11;1;1655;0.31
11;1;1693;0.08
11;1;1855;-0.06
11;1;2100;0
11;1;2121;0.05
11;1;2129;-0.08
11;1;2241;0
11;1;2282;0.15
11;1;2328;1.25
11;1;2356;-0.12
11;1;2361;-0.81
11;1;2395;-0.48
11;1;2409;-0.05
11;1;2452;0.88
11;1;2463;0.17
11;1;2545;0.19
11;1;2616;0.27
11;1;2820;0
11;1;2931;-0.24
11;1;2951;0.01
11;1;2966;-0.81
11;1;3003;0.53
11;1;3089;0.41
11;1;3131;0.39
11;1;3133;0.48
11;1;3194;0.04
11;1;3253;0.13
11;1;3264;0.14
11;1;3325;0.46
11;1;3327;0.05
11;1;3355;0.36
11;1;3381;0
11;1;3391;0.15
11;1;3413;-0.22
11;1;3445;0.09
11;1;3447;-0.01
11;1;3455;0.23
11;1;3458;0.12
11;1;3493;0
11;1;3506;0
11;1;3557;0.31
11;1;3565;0
11;1;3577;0.09
11;1;3628;-0.07
11;1;3805;-0.27
11;1;3821;0.08
11;1;3824;0.12
11;1;3843;0.18
11;1;3866;0.13
11;1;3877;0.34
11;1;3898;-0.13
11;1;3921;0
11;1;3930;-0.44
11;1;4009;0.06
11;1;4087;0.41
11;1;4141;0.13
11;1;4216;-0.28
11;1;4227;0.04
11;1;4294;-0.12
11;1;4426;0.28
11;1;4452;0.35
11;1;4481;0
11;1;4511;0.15
11;1;4543;0.11
11;1;4544;0
11;1;4587;0
11;1;4633;0
11;1;4642;0.33
11;1;4665;0.69
11;1;4778;-0.05
11;1;4790;0.14
11;1;4806;-0.19
11;1;4835;0
11;1;4886;0
11;1;4919;0
11;1;4930;0.56
11;1;4938;0.08
11;1;5111;0
11;1;5140;0.22
11;1;5155;0.27
11;1;5163;0.43
11;1;5194;0.61
11;1;5234;0.15
11;1;5296;0.31
11;1;5305;-0.15
11;1;5385;0.11
11;1;5393;0
11;1;5432;-0.29
11;1;5434;-0.08
11;1;5564;-0.26
11;1;5570;0.86
11;1;5579;-0.16
11;1;5583;-0.03
11;1;5622;0.29
11;1;5716;0.07
11;1;5773;0.1
11;1;5780;0
11;1;5782;0
11;1;5792;-0.15
11;1;5795;0.43
11;1;5828;-0.13
11;1;5835;-0.08
11;1;5849;0.11
11;1;5914;0.1
11;1;5917;0.17
11;1;5949;0.07
11;1;5976;0
11;1;6000;0.59
11;1;6022;0.18
11;1;6046;0.23
11;1;6054;0.06
11;1;6068;0
11;2;29;-0.01
11;2;57;-0.28
11;2;65;-0.74
11;2;67;-0.83
11;2;70;0
11;2;82;-0.16
11;2;348;0.17
11;2;379;0.41
11;2;400;-0.25
11;2;445;0.2
11;2;489;0.21
11;2;515;-0.34
11;2;523;-0.28
11;2;543;0.17
11;2;594;-0.33
11;2;607;-0.41
11;2;644;0.29
11;2;654;0.11
11;2;663;-0.07
11;2;677;-0.51
11;2;685;0.04
11;2;702;-0.23
11;2;709;-0.07
11;2;782;-0.16
11;2;923;0.02
11;2;926;-0.74
11;2;947;0.15
11;2;983;0.29
11;2;1034;0
11;2;1052;0.27
11;2;1132;0.06
11;2;1225;-0.07
11;2;1230;-0.34
11;2;1257;0.09
11;2;1264;-0.06
11;2;1269;0.25
11;2;1273;-0.25
11;2;1293;-0.01
11;2;1313;0.16
11;2;1349;-0.2
11;2;1374;-0.08
11;2;1421;0.16
11;2;1444;0.34
11;2;1446;0.14
11;2;1477;-0.05
11;2;1484;-0.01
11;2;1644;-0.24
11;2;1655;-0.18
11;2;1693;0.07
11;2;1855;-0.01
11;2;2100;-0.3
11;2;2121;-0.18
11;2;2129;0.07
11;2;2241;-0.37
11;2;2282;-0.11
11;2;2328;0.56
11;2;2356;0.12
11;2;2361;0.04
11;2;2395;-0.26
11;2;2409;0.22
11;2;2452;0.03
11;2;2463;0.2
11;2;2545;0.06
11;2;2616;0.15
11;2;2820;0.59
11;2;2931;0.27
11;2;2951;0.43
11;2;2966;-0.23
11;2;3003;0.12
11;2;3089;1.26
11;2;3131;-0.24
11;2;3133;0.32
11;2;3194;0.12
11;2;3253;0.12
11;2;3264;-0.05
11;2;3325;0
11;2;3327;0.1
11;2;3355;-0.61
11;2;3381;-0.21
11;2;3391;-0.16
11;2;3413;0.04
11;2;3445;0.69
11;2;3447;-0.08
11;2;3455;-0.13
11;2;3458;0
11;2;3493;0.03
11;2;3506;0.11
11;2;3557;0
11;2;3565;1.04
11;2;3577;-0.2
11;2;3628;-0.21
11;2;3805;-0.45
11;2;3821;0.12
11;2;3824;-0.11
11;2;3843;0.4
11;2;3866;-0.15
11;2;3877;0
11;2;3898;-0.06
11;2;3921;-0.1
11;2;3930;0.17
11;2;4009;0.05
11;2;4087;-0.03
11;2;4141;-0.33
11;2;4216;-0.65
11;2;4227;0.23
11;2;4294;-0.26
11;2;4426;0.34
11;2;4452;0.34
11;2;4481;0.51
11;2;4511;-0.07
11;2;4543;-0.06
11;2;4544;0.22
11;2;4587;0.25
11;2;4633;0.49
11;2;4642;0.28
11;2;4665;0.2
11;2;4778;-0.79
11;2;4790;-0.04
11;2;4806;-0.23
11;2;4835;0.19
11;2;4886;1
11;2;4919;0.13
11;2;4930;-0.39
11;2;4938;0.76
11;2;5111;-0.05
11;2;5140;-0.05
11;2;5155;0.49
11;2;5163;0.24
11;2;5194;0.61
11;2;5234;0.39
11;2;5296;0.09
11;2;5305;-0.63
11;2;5385;0.4
11;2;5393;0
11;2;5432;0.34
11;2;5434;-0.13
11;2;5564;-0.1
11;2;5570;0.29
11;2;5579;0.3
11;2;5583;0.47
11;2;5622;0.19
11;2;5716;-0.12
11;2;5773;0.19
11;2;5780;0.06
11;2;5782;-0.64
11;2;5792;-1.05
11;2;5795;-0.35
11;2;5828;0.21
11;2;5835;-0.44
11;2;5849;-0.88
11;2;5914;-0.95
11;2;5917;0.14
11;2;5949;-0.17
11;2;5976;-0.21
11;2;6000;-0.87
11;2;6022;0.81
11;2;6046;-0.04
11;2;6054;-0.62
11;2;6068;-0.3
11;3;29;0.19
11;3;57;-0.48
11;3;65;-0.08
11;3;67;-0.09
11;3;70;0
11;3;82;-0.31
11;3;348;0.11
11;3;379;0.56
11;3;400;0.15
11;3;445;0.64
11;3;489;-0.28
11;3;515;0.13
11;3;523;-0.41
11;3;543;-0.26
11;3;594;0.26
11;3;607;-0.3
11;3;644;0.07
11;3;654;-0.34
11;3;663;0.08
11;3;677;-0.28
11;3;685;-0.29
11;3;702;-0.08
11;3;709;0.34
11;3;782;0.2
11;3;923;-0.1
11;3;926;-0.4
11;3;947;0.31
11;3;983;-0.02
11;3;1034;0.19
11;3;1052;1.4
11;3;1132;-0.13
11;3;1225;-0.08
11;3;1230;-0.05
11;3;1257;0.21
11;3;1264;0.26
11;3;1269;-0.18
11;3;1273;0.04
11;3;1293;-0.2
11;3;1313;-0.01
11;3;1349;0.09
11;3;1374;0.44
11;3;1421;0.31
11;3;1444;-0.05
11;3;1446;0.07
11;3;1477;0.12
11;3;1484;0.25
11;3;1644;0
11;3;1655;-0.39
11;3;1693;-0.35
11;3;1855;0.08
11;3;2100;-0.02
11;3;2121;-0.18
11;3;2129;0.21
11;3;2241;0.02
11;3;2282;-0.17
11;3;2328;-0.55
11;3;2356;0.08
11;3;2361;-0.25
11;3;2395;-0.28
11;3;2409;0.01
11;3;2452;0.09
11;3;2463;0.35
11;3;2545;-0.01
11;3;2616;0.38
11;3;2820;-0.19
11;3;2931;0.23
11;3;2951;-0.05
11;3;2966;-0.51
11;3;3003;0.32
11;3;3089;-0.17
11;3;3131;-0.81
11;3;3133;-0.43
11;3;3194;-0.15
11;3;3253;-0.16
11;3;3264;-0.1
11;3;3325;-0.19
11;3;3327;-0.24
11;3;3355;0.62
11;3;3381;0.06
11;3;3391;0.18
11;3;3413;0.31
11;3;3445;0.2
11;3;3447;0.22
11;3;3455;0.07
11;3;3458;-0.12
11;3;3493;-0.09
11;3;3506;0.08
11;3;3557;0.09
11;3;3565;0.27
11;3;3577;-0.04
11;3;3628;0.1
11;3;3805;-0.35
11;3;3821;0.14
11;3;3824;-0.39
11;3;3843;-0.16
11;3;3866;-0.16
11;3;3877;-0.01
11;3;3898;0.12
11;3;3921;-0.67
11;3;3930;0.19
11;3;4009;0.52
11;3;4087;0.24
11;3;4141;0.07
11;3;4216;-0.22
11;3;4227;0
11;3;4294;-0.16
11;3;4426;0.59
11;3;4452;0.16
11;3;4481;0
11;3;4511;0
11;3;4543;0.1
11;3;4544;0.05
11;3;4587;0.25
11;3;4633;0.25
11;3;4642;0.11
11;3;4665;0.25
11;3;4778;-0.14
11;3;4790;-0.1
11;3;4806;0.26
11;3;4835;0.34
11;3;4886;0.45
11;3;4919;-0.51
11;3;4930;0.29
11;3;4938;-0.2
11;3;5111;-0.08
11;3;5140;0.28
11;3;5155;0
11;3;5163;0.04
11;3;5194;0.12
11;3;5234;-0.13
11;3;5296;-0.12
11;3;5305;0.23
11;3;5385;0.26
11;3;5393;0.25
11;3;5432;-0.01
11;3;5434;-0.33
11;3;5564;-0.17
11;3;5570;0.06
11;3;5579;-0.26
11;3;5583;0.28
11;3;5622;0.39
11;3;5716;-0.25
11;3;5773;0.18
11;3;5780;0
11;3;5782;0.38
11;3;5792;0.16
11;3;5795;0.2
11;3;5828;-0.18
11;3;5835;-0.23
11;3;5849;-0.23
11;3;5914;0.17
11;3;5917;0.03
11;3;5949;-0.2
11;3;5976;0.09
11;3;6000;-0.04
11;3;6022;-0.08
11;3;6046;0.2
11;3;6054;0.04
11;3;6068;0.12
12;0;29;-0.1
12;0;57;-0.07
12;0;65;0.05
12;0;67;-0.04
12;0;70;0
12;0;82;0.04
12;0;348;-0.04
12;0;379;-0.17
12;0;400;-0.14
12;0;445;-0.17
12;0;489;0.09
12;0;515;0
12;0;523;-0.08
12;0;543;-0.01
12;0;594;0.14
12;0;607;-0.09
12;0;644;0.06
12;0;654;0.17
12;0;663;0.11
12;0;677;0
12;0;685;0
12;0;702;-0.16
12;0;709;0.08
12;0;782;-0.6
12;0;923;-0.23
12;0;926;-0.15
12;0;947;-0.26
12;0;983;-0.09
12;0;1034;0.07
12;0;1052;1.12
12;0;1132;-0.06
12;0;1225;0.09
12;0;1230;-0.05
12;0;1257;0.02
12;0;1264;-0.08
12;0;1269;0.06
12;0;1273;0.15
12;0;1293;-0.04
12;0;1313;0.17
12;0;1349;0.04
12;0;1374;0.24
12;0;1421;-0.15
12;0;1444;0.12
12;0;1446;0.17
12;0;1477;-0.06
12;0;1484;0.14
12;0;1644;0
12;0;1655;-0.02
12;0;1693;-0.09
12;0;1855;-0.16
12;0;2100;0.15
12;0;2121;0.13
12;0;2129;-0.04
12;0;2241;-0.09
12;0;2282;0.16
12;0;2328;0.46
12;0;2356;-0.14
12;0;2361;-0.36
12;0;2395;0.04
12;0;2409;0.07
12;0;2452;0.1
12;0;2463;-0.03
12;0;2545;-0.23
12;0;2616;0.05
12;0;2820;-0.02
12;0;2931;-0.26
12;0;2951;-0.01
12;0;2966;0.05
12;0;3003;-0.04
12;0;3089;0.71
12;0;3131;-0.3
12;0;3133;0.32
12;0;3194;0.02
12;0;3253;0.05
12;0;3264;-0.09
12;0;3325;-0.08
12;0;3327;-0.08
12;0;3355;0.14
12;0;3381;0.21
12;0;3391;-0.1
12;0;3413;-0.29
12;0;3445;0.19
12;0;3447;0.09
12;0;3455;-0.25
12;0;3458;-0.05
12;0;3493;-0.07
12;0;3506;-0.11
12;0;3557;-0.11
12;0;3565;0.08
12;0;3577;-0.19
12;0;3628;0.32
12;0;3805;0.04
12;0;3821;0.08
12;0;3824;0
12;0;3843;0.31
12;0;3866;0.05
12;0;3877;0.16
12;0;3898;-0.13
12;0;3921;-0.1
12;0;3930;0.03
12;0;4009;0.06
12;0;4087;0.27
12;0;4141;-0.07
12;0;4216;0.75
12;0;4227;0.05
12;0;4294;0.24
12;0;4426;0.15
12;0;4452;0.04
12;0;4481;0
12;0;4511;0.04
12;0;4543;0.07
12;0;4544;0.1
12;0;4587;-0.01
12;0;4633;0.09
12;0;4642;0.02
12;0;4665;-0.11
12;0;4778;0.47
12;0;4790;-0.06
12;0;4806;0.09
12;0;4835;0.05
12;0;4886;0.22
12;0;4919;0.37
12;0;4930;0.37
12;0;4938;0.26
12;0;5111;-0.3
12;0;5140;0.02
12;0;5155;0.06
12;0;5163;0.01
12;0;5194;0
12;0;5234;-0.14
12;0;5296;0.19
12;0;5305;0.19
12;0;5385;0.05
12;0;5393;0.2
12;0;5432;-0.33
12;0;5434;0.08
12;0;5564;-0.01
12;0;5570;-0.12
12;0;5579;0.16
12;0;5583;0.58
12;0;5622;0.47
12;0;5716;0.1
12;0;5773;-0.1
12;0;5780;0.11
12;0;5782;-0.35
12;0;5792;0.13
12;0;5795;0.25
12;0;5828;0.11
12;0;5835;0.01
12;0;5849;0.04
12;0;5914;-0.01
12;0;5917;0
12;0;5949;0.19
12;0;5976;-0.32
12;0;6000;-0.12
12;0;6022;0.19
12;0;6046;0.02
12;0;6054;-0.2
12;0;6068;-0.1
12;1;29;0.39
12;1;57;-0.27
12;1;65;0.06
12;1;67;0.99
12;1;70;0.05
12;1;82;0.1
12;1;348;0.03
12;1;379;0.33
12;1;400;-0.63
12;1;445;0
12;1;489;0.15
12;1;515;0.2
12;1;523;0
12;1;543;0
12;1;594;-0.49
12;1;607;-0.11
12;1;644;0.02
12;1;654;-0.39
12;1;663;0.49
12;1;677;0.14
12;1;685;0.18
12;1;702;-0.19
12;1;709;0.23
12;1;782;0.31
12;1;923;-0.33
12;1;926;-0.28
12;1;947;0
12;1;983;0.16
12;1;1034;-0.05
12;1;1052;0.14
12;1;1132;-0.02
12;1;1225;-0.25
12;1;1230;0
12;1;1257;0
12;1;1264;-0.56
12;1;1269;0.32
12;1;1273;-0.3
12;1;1293;0.34
12;1;1313;0
12;1;1349;-0.53
12;1;1374;-0.21
12;1;1421;-0.31
12;1;1444;-0.02
12;1;1446;-0.07
12;1;1477;0.06
12;1;1484;-0.57
12;1;1644;-0.34
12;1;1655;-0.8
12;1;1693;0.05
12;1;1855;-0.35
12;1;2100;-0.3
12;1;2121;0.09
12;1;2129;0.24
12;1;2241;0.09
12;1;2282;0.39
12;1;2328;0.86
12;1;2356;-0.1
12;1;2361;-0.7
12;1;2395;-0.23
12;1;2409;0.03
12;1;2452;0.46
12;1;2463;-0.33
12;1;2545;-0.03
12;1;2616;0.21
12;1;2820;0.65
12;1;2931;-0.97
12;1;2951;-0.16
12;1;2966;0.23
12;1;3003;-0.25
12;1;3089;0.43
12;1;3131;-0.19
12;1;3133;0.54
12;1;3194;-0.52
12;1;3253;0.27
12;1;3264;-0.28
12;1;3325;0.42
12;1;3327;-0.11
12;1;3355;-0.16
12;1;3381;0.13
12;1;3391;-0.08
12;1;3413;-0.13
12;1;3445;0.42
12;1;3447;-0.28
12;1;3455;-0.8
12;1;3458;-0.11
12;1;3493;0
12;1;3506;0.02
12;1;3557;-0.05
12;1;3565;0
12;1;3577;-0.88
12;1;3628;0.03
12;1;3805;-0.13
12;1;3821;-0.11
12;1;3824;-0.26
12;1;3843;0.24
12;1;3866;-0.88
12;1;3877;-0.26
12;1;3898;-0.27
12;1;3921;0.7
12;1;3930;-0.4
12;1;4009;-0.14
12;1;4087;-0.8
12;1;4141;-0.08
12;1;4216;-0.52
12;1;4227;-0.32
12;1;4294;-0.48
12;1;4426;-0.19
12;1;4452;-0.59
12;1;4481;0.84
12;1;4511;-0.47
12;1;4543;0.35
12;1;4544;0.54
12;1;4587;0
12;1;4633;0
12;1;4642;0
12;1;4665;-0.4
12;1;4778;0.03
12;1;4790;-0.63
12;1;4806;-0.34
12;1;4835;0
12;1;4886;0.12
12;1;4919;0.66
12;1;4930;0.18
12;1;4938;0.29
12;1;5111;0.09
12;1;5140;-0.28
12;1;5155;-0.15
12;1;5163;-0.14
12;1;5194;-0.29
12;1;5234;-0.63
12;1;5296;0.35
12;1;5305;0.19
12;1;5385;-0.36
12;1;5393;0.1
12;1;5432;-0.18
12;1;5434;-0.55
12;1;5564;0
12;1;5570;-0.07
12;1;5579;-0.53
12;1;5583;-0.26
12;1;5622;0.06
12;1;5716;-0.65
12;1;5773;-0.44
12;1;5780;0.35
12;1;5782;0.46
12;1;5792;-0.55
12;1;5795;-0.64
12;1;5828;0.21
12;1;5835;0.5
12;1;5849;-0.04
12;1;5914;-0.22
12;1;5917;-0.24
12;1;5949;0
12;1;5976;0.02
12;1;6000;0.27
12;1;6022;0.19
12;1;6046;-0.48
12;1;6054;-0.94
12;1;6068;0.31
12;2;29;0.14
12;2;57;-0.43
12;2;65;0.85
12;2;67;0.08
12;2;70;0
12;2;82;0.01
12;2;348;-0.39
12;2;379;0.23
12;2;400;-0.14
12;2;445;0.23
12;2;489;0.08
12;2;515;-0.42
12;2;523;-0.36
12;2;543;0.28
12;2;594;0.26
12;2;607;-0.01
12;2;644;0.19
12;2;654;0.18
12;2;663;0.65
12;2;677;0.37
12;2;685;0.31
12;2;702;0.15
12;2;709;0.1
12;2;782;0.24
12;2;923;-0.01
12;2;926;-0.23
12;2;947;0.32
12;2;983;0.1
12;2;1034;-0.23
12;2;1052;0.05
12;2;1132;-0.02
12;2;1225;0.4
12;2;1230;-0.44
12;2;1257;0.09
12;2;1264;0.03
12;2;1269;0.04
12;2;1273;0.06
12;2;1293;0.17
12;2;1313;-0.15
12;2;1349;0.12
12;2;1374;0.15
12;2;1421;-0.11
12;2;1444;0.04
12;2;1446;0.13
12;2;1477;-0.18
12;2;1484;-0.19
12;2;1644;0
12;2;1655;-0.08
12;2;1693;0.01
12;2;1855;-0.42
12;2;2100;0.14
12;2;2121;-0.41
12;2;2129;-0.04
12;2;2241;0.53
12;2;2282;-0.35
12;2;2328;-0.06
12;2;2356;0.04
12;2;2361;-0.13
12;2;2395;-0.14
12;2;2409;0.54
12;2;2452;-0.09
12;2;2463;-0.19
12;2;2545;-0.02
12;2;2616;0.11
12;2;2820;0.01
12;2;2931;0.02
12;2;2951;-0.36
12;2;2966;-0.13
12;2;3003;0.43
12;2;3089;0.52
12;2;3131;-0.22
12;2;3133;0.35
12;2;3194;-0.13
12;2;3253;0.14
12;2;3264;-0.07
12;2;3325;-0.22
12;2;3327;0.32
12;2;3355;-0.51
12;2;3381;0.03
12;2;3391;-0.29
12;2;3413;0.04
12;2;3445;0.33
12;2;3447;0.1
12;2;3455;0.05
12;2;3458;-0.04
12;2;3493;0.28
12;2;3506;0.29
12;2;3557;-0.51
12;2;3565;0.89
12;2;3577;0.3
12;2;3628;-0.16
12;2;3805;-0.21
12;2;3821;0.19
12;2;3824;-0.3
12;2;3843;0.55
12;2;3866;-0.13
12;2;3877;-0.33
12;2;3898;0.02
12;2;3921;-0.13
12;2;3930;0.3
12;2;4009;0.24
12;2;4087;0.09
12;2;4141;0.33
12;2;4216;-0.49
12;2;4227;0.29
12;2;4294;-0.31
12;2;4426;0.35
12;2;4452;0.3
12;2;4481;-0.07
12;2;4511;-0.11
12;2;4543;-0.28
12;2;4544;0.25
12;2;4587;0.03
12;2;4633;0.08
12;2;4642;0.02
12;2;4665;-0.08
12;2;4778;-0.43
12;2;4790;0.1
12;2;4806;-0.23
12;2;4835;-0.06
12;2;4886;0.42
12;2;4919;0.04
12;2;4930;0.01
12;2;4938;0.27
12;2;5111;-0.17
12;2;5140;-0.07
12;2;5155;-0.44
12;2;5163;0.36
12;2;5194;0.44
12;2;5234;0.28
12;2;5296;0.05
12;2;5305;0.02
12;2;5385;-0.02
12;2;5393;-0.08
12;2;5432;-0.25
12;2;5434;0.33
12;2;5564;0.29
12;2;5570;-0.08
12;2;5579;-0.06
12;2;5583;0.04
12;2;5622;-0.2
12;2;5716;0.15
12;2;5773;0.12
12;2;5780;-0.05
12;2;5782;0.79
12;2;5792;-0.05
12;2;5795;-0.04
12;2;5828;-0.18
12;2;5835;0.24
12;2;5849;0.28
12;2;5914;0.32
12;2;5917;0.03
12;2;5949;-0.16
12;2;5976;0.07
12;2;6000;0.1
12;2;6022;0.34
12;2;6046;-0.24
12;2;6054;-0.23
12;2;6068;0.13
12;3;29;-0.15
12;3;57;-0.41
12;3;65;-0.18
12;3;67;-0.29
12;3;70;0
12;3;82;-0.2
12;3;348;0.07
12;3;379;0.78
12;3;400;-0.25
12;3;445;0.42
12;3;489;0.07
12;3;515;0.15
12;3;523;-0.35
12;3;543;-0.06
12;3;594;0.24
12;3;607;-0.06
12;3;644;-0.08
12;3;654;-0.36
12;3;663;0.04
12;3;677;-0.37
12;3;685;-0.29
12;3;702;-0.28
12;3;709;0.66
12;3;782;-0.53
12;3;923;-0.24
12;3;926;-0.17
12;3;947;-0.05
12;3;983;-0.13
12;3;1034;-0.03
12;3;1052;1.56
12;3;1132;-0.32
12;3;1225;-0.5
12;3;1230;-0.33
12;3;1257;0.12
12;3;1264;0.2
12;3;1269;-0.12
12;3;1273;-0.31
12;3;1293;-0.51
12;3;1313;0.04
12;3;1349;0.33
12;3;1374;-0.15
12;3;1421;0.09
12;3;1444;-0.25
12;3;1446;-0.14
12;3;1477;0.06
12;3;1484;0.15
12;3;1644;0
12;3;1655;-0.27
12;3;1693;-0.35
12;3;1855;-0.13
12;3;2100;0.15
12;3;2121;-0.31
12;3;2129;0.02
12;3;2241;-0.04
12;3;2282;0.04
12;3;2328;-0.77
12;3;2356;0.28
12;3;2361;-0.09
12;3;2395;-0.3
12;3;2409;-0.14
12;3;2452;-0.39
12;3;2463;0.36
12;3;2545;0.24
12;3;2616;0.32
12;3;2820;-0.31
12;3;2931;0.76
12;3;2951;0.06
12;3;2966;0.05
12;3;3003;0.22
12;3;3089;-0.6
12;3;3131;-0.6
12;3;3133;-0.48
12;3;3194;-0.4
12;3;3253;-0.15
12;3;3264;-0.26
12;3;3325;-0.39
12;3;3327;-0.33
12;3;3355;0.22
12;3;3381;0.17
12;3;3391;0.19
12;3;3413;0.33
12;3;3445;0.16
12;3;3447;0.23
12;3;3455;0.04
12;3;3458;-0.05
12;3;3493;-0.15
12;3;3506;-0.44
12;3;3557;-0.03
12;3;3565;-0.1
12;3;3577;0.13
12;3;3628;0.09
12;3;3805;-0.62
12;3;3821;0.13
12;3;3824;-0.49
12;3;3843;0.4
12;3;3866;-0.19
12;3;3877;-0.33
12;3;3898;0.2
