0.9,7.7,8.5,1.1
28.4,124.5,174.3,51.7
39,128.3,171.4,46.8
0.6,1.3,0.7,2.4
36.5,44,50.9,45.3
0.2,4.4,4.4,13.9
6.4,16.9,15.1,14.8
7,6.6,6.8,3.8
0.5,3.8,1.9,8.6
1,9.5,0.9,3.8
6.8,0.8,1.2,12.5
6.8,2.1,6.1,2.4
1.9,2.9,4.7,0.5
30.2,22.8,29.4,18.6
34.6,51,46.2,51.4
23.4,7.2,7.4,10.5
9.2,10.7,5.6,17.3
17.3,21.2,22.7,19.8
4.5,3.1,0.7,1.8
19.6,13.6,14.7,15.8
7,0.8,2,0.6
0.1,1,4.9,0.6
1.5,1.9,8.8,2.7
35.6,35,34.9,25.4
35.1,41.2,36.6,50
376.8,363,426.7,493.4
43.4,56.5,36.3,42
42.8,47.1,54.9,61.3
34.5,30.7,35.8,20.6
41.7,27.4,53.7,28.2
6.6,1.2,8,7.1
17.6,15.9,21.6,15.9
9,8,1.8,15.3
65,57.4,90.4,66.6
5.8,6.3,3.4,1.6
7.9,15.6,16.6,5.7
2.7,7.2,20,15.7
12.3,23.7,13.8,36
10.5,6.6,2.9,9.1
25.5,19.1,1.4,26.3
22.1,33.3,33.8,42.6
32.9,9.7,26,28.9
8.6,25.3,10.9,13.3
4.9,13.2,11.5,1.9
17.5,25.1,19.1,21.9
12.2,10,17.7,20.5
11.5,8.4,10.8,8.3
10.4,1.4,5.2,10.6
1.1,4.7,4.2,2.8
27.7,45.4,34.2,23.3
5,36,26.4,6.1
4.7,14.1,7.2,2
5.7,12.2,5.4,11.4
2.7,4.5,4,11.5
14.8,3.5,15.5,13.9
0.5,5.6,3,13.1
0.6,0.3,0.3,0.5
54.3,70,59,72.2
9.3,3,8,39.9
16.7,22.8,14.2,17
7.2,1,5.9,0.7
2.9,2.3,5.5,0.5
10.1,18.6,18.4,6.2
136.1,97,77.9,61.4
5.1,12,7.8,7.8
6.5,5.6,12.5,3.6
8,24.9,16.9,11.5
178.5,218,217.8,121.7
4,15,7,6.7
0.3,0.5,0.4,0.5
4,3.1,0.8,0.4
25.3,28.8,21.7,4.3
17.9,30.4,26.2,13.7
3.3,10.6,2.1,13.4
1.2,15,4.2,8
13.3,11.5,0.9,8.8
2.4,3,4.7,1.9
47.3,38.5,35.2,58.7
27,14.4,13.6,16.8
40.7,55.5,67,55.3
0.6,1.3,0.9,0.4
0.4,4.2,2,0.2
2.5,8.8,7.7,0.9
13.7,18.2,18.6,32.5
1.4,0.6,3,0.4
1,7.7,7,0.7
1.6,1.9,7.8,2
20.3,17.1,16.7,9.8
16.9,5.5,4,27
12.5,29.7,13.1,19
4.5,14.7,2.1,8.7
0.7,1.2,2.9,0.7
0.3,0.7,0.8,5.1
15.9,23.7,6.1,46.2
14.6,27.8,5.9,15.1
16,32.9,28.2,54.9
11.1,18.6,1.5,17
6.1,4.6,0.2,3.5
3.1,19.1,6.2,12.6
4,1.7,1.3,0.6
1.8,0.5,3.3,0.5
6.9,4.7,5.3,12.1
41.9,73.7,77.1,25.8
9.7,16.9,12.3,16.1
10.1,11.2,5.9,7.3
8.5,5.7,6.2,0.7
4,1.7,2,1.6
1.6,1.8,2.2,1.8
7.5,1.3,2.2,1.9
2,4.7,1.1,7.5
10.9,0.4,2.3,8.3
8.8,9.6,11,6.3
37.9,26,32.5,25.5
60.5,68,49.8,55.3
2.5,5.3,9,10.3
12.2,7.1,8.8,4.7
4.2,0.4,1.8,0.8
15.4,18.3,17.8,18.8
15.9,11.4,3.8,5.6
105.4,90.8,112.7,92.8
71.9,122.3,103.8,49.2
13.7,3.1,16.9,5
7.9,2.8,10.6,6.3
1,1.9,0.8,1.2
28,62.1,46.2,38.8
1.2,1.8,13.7,5.6
0.5,0.8,0.6,5.5
6.4,3.2,10,8.4
16,9.3,4.9,8.6
7,6,5.2,3.7
1.6,1.6,0.1,0.6
0.9,2.7,0.6,2.1
1,0.6,4.1,3.2
8.7,12.8,14.7,9.7
17.3,3.1,4.6,2.6
24.9,12.4,11.1,22.4
2.3,13,1.7,3.4
1.6,2.6,9.5,10
5.5,8.5,1.4,10.1
3.7,8.1,8.1,0.9
0.5,13,1.2,2.1
7,2.7,7.7,21.5
5.4,7.2,9.7,4
6.5,1.9,1.8,3.2
0.5,0.9,1.8,0.4
16.9,25.1,39.4,1.3
11,14.3,1.8,1.9
16.4,19.6,14,9
11.6,9.7,9.2,6.7
1,0.9,1.2,0.7
10.4,7.4,5.6,11.3
1.5,7.8,4.1,7
11.2,3.1,10.2,6
4.9,1,10,7.7
5.4,1.3,13.7,7.3
11.6,24,25.4,23.3
81.8,91.5,89.8,114.7
23.7,25.3,35.2,14
1,1,1.9,1
30.7,15.3,22.5,44
79.8,70.2,80.6,71.7
7.9,3.8,1.3,4.5
1.1,3.5,0.8,2.3
1.1,0.9,1.6,1.5
21.3,22.9,16.3,19.9
17.8,23.4,29,1.6
1.4,0.8,7.1,0.5
1.2,0.8,1.7,1.1
2.7,1.7,0.7,8.1
7.6,10.7,1.3,1.4
1.5,0.9,0.9,3.5
0.7,1.3,1.6,6.9
4.4,2.3,1.9,16
1,14.1,1.7,0.8
3.7,0.5,1.9,10.2
40.7,49.2,32.2,3.1
3.8,0.3,2.4,1.4
1.2,4.5,1.9,5.7
4.2,10.9,3.5,11.8
9.7,6.5,1.8,4.5
2.4,3,1.4,3.2
0.6,5.7,5.7,7.7
12.4,3.6,13.7,10.2
11.8,9.7,1,2.1
10.1,8.6,1.9,3.1
5.1,0.8,2.8,12
11.7,1.3,4.4,2.8
0.9,2.1,1.5,5.2
1.1,4.1,14.4,0.8
6.2,4.5,7.3,4.8
23.4,35.7,16.4,28.2
13,2.8,6.1,5.2
3.5,5.4,0.9,2
2.8,1,0.8,4.1
0.5,8.3,9.1,2.5
1.9,2.5,4.9,6.3
2.6,3.1,5.5,7.9
0.7,1.7,0.7,1.1
20.2,29.7,43.7,41.6
0.6,0.9,0.4,0.7
7.1,3.4,0.6,1.1
12.8,13.4,13.7,10.6
1.2,1.4,1.3,1.3
20.6,3.2,21.7,11.7
9.6,20.7,11.6,14.6
3.5,3.9,0.7,2.7
1.2,11.8,14.3,20.4
1.9,2.6,2.5,2.9
7.2,4.9,6.9,5
30.4,35,50.6,36.2
0.8,1.1,1.5,1
7.3,4.4,2.2,0.5
4.4,0.4,0.6,0.4
3.2,5.3,5,9.3
8.2,1.4,2.5,2.3
16.2,32.3,22.8,13.3
1.2,5.2,5.1,4
3.6,5.2,0.6,5.8
14.9,10.8,21.3,28.7
7.7,10.7,10.9,5
11.9,11.1,22,2.5
0.9,4,10.5,0.6
1.4,2.9,0.4,3.8
9,2.7,5.7,4.2
25.7,20.5,8.6,32.4
10.1,0.7,0.8,1
1,19.1,17.8,28.1
10,5.3,7.5,3.7
1.8,2.5,1.2,2.6
1.3,13.7,5.1,0.7
1.8,3.6,3.5,4
1.2,3.3,2.8,5.1
8.8,10.8,12.2,19.7
2.1,1,5.4,8.7
5,18,10.9,1.4
0.2,0.9,5.4,0.3
1.9,0.6,1.3,1.5
13.8,5.2,2.6,14.7
16.5,26.2,30.4,20.5
34.6,58.2,64.9,162.3
1.8,7.7,4.3,15.8
10.9,7.2,7.2,7.3
16.7,8.7,3.6,11.8
1.7,7.5,4.5,7.7
35,39.7,17.9,31.8
5.9,1.8,2.3,6.2
156.9,181.7,171.5,178.3
25.5,14.8,11.8,34.9
14.5,8.6,9.2,5.2
1.4,13,1.7,1.5
2,14,17.5,17.7
22.4,5.3,15.2,8.7
2.6,2.5,1.6,4.4
1.7,3,1.3,2.6
1,8.2,0.2,0.2
8.3,2.7,7.7,1.7
11.6,2.2,11.9,9.3
