1781.9;2015.1;2115.3;2545;2236.3;2145.5;2599.2;1775.7;2226.7;1903.8;1867.3;1974.5
2256.8;1684.4;1681.4;2456.3;2090.5;1810.3;1245.4;1635.4;1922.2;1932.4;1795.3;2099.4
2794.8;1964.3;2335.2;2743.9;2605.2;2420.8;1703.1;2169.6;2335.1;2513.5;2306;2055.1
1652.2;1326.7;812.1;1499;1654.6;1517.9;1368;1690.6;1631.8;1559.7;1652.5;1728.8
1484.1;1530.9;1822.5;1613.1;1669.9;1669.8;1205.3;1190.6;1573;1608;1601.6;1289.9
949.7;809.7;1303;830.1;993.8;836.3;817.7;716.5;934;753.4;752.7;685.6
1117.1;864.6;990.7;1055.2;1236.7;1191.4;1281.1;1127.7;964.7;914.4;1121.6;1484.3
434.3;146.8;332;359.4;284;361.9;338;360.1;427.6;453.7;386;385.5
1182.6;1656.3;1804.1;1357.6;1632.1;1564.7;1139.4;1339.8;1655.5;1613.5;1393.6;1508.7
4865.4;3957;3746.9;4666.2;4090.4;5095.9;4200.5;4462.8;4000.2;5123.8;5717.9;5098.1
6.5;9.7;6.5;5.6;4.4;43.9;8.3;79.5;5.5;31.5;19.6;24
373.6;286.2;297.5;460.3;354.3;438.4;384.8;352.5;408.4;340;402.4;429.7
1052.6;875.1;767.9;1162;989.6;975.3;1042.7;940;963.9;1015.6;968.8;940.6
381.6;419.8;349.5;423;382.6;387.8;428.9;342.2;380.2;310.5;419.4;475.7
665.4;836;829.4;979.3;880.6;886.1;1074.5;853.8;948;865.7;868;1042.3
1102.3;865.6;966;919.9;1065.9;1091.5;1256.2;1068.2;1005;953.3;1231.5;892.7
3523.5;2726.1;3082.6;3660.6;3278.2;2878.3;3434;3179.9;3356.5;2857.4;3176.3;3249.6
162.2;314.3;265.2;327.1;148;217.5;358;360.3;242.2;259.6;340.4;285.9
1271.7;1618.6;1490.3;1521.8;1422.7;1296.8;1815;1345.9;1644;1250.5;1303.5;1225.7
1477.2;1316.5;1323.1;1486.7;1375.3;1298.8;1394.9;1535.3;1445.7;1573.6;1522;1397.6
103.6;238.5;134.7;222.5;201.5;192;206.9;153.3;161.8;121.2;224.4;201.8
3918.9;4150.4;3986.6;4660.4;3884.7;4256;4718.7;4274.1;3815;3503.9;4448.4;3922.4
879.9;821.7;830.5;1023;835.2;865.4;812.9;777.1;852;730.8;746.2;945.5
827.1;866.3;902.7;720.5;1093.9;1129.7;1251.7;1044.6;829.3;864.9;1216.7;1045.8
378.5;389.1;512.3;383.6;406.5;391.2;298.5;352.4;394;504.9;512;337
319.3;305.3;319.7;253.1;303.1;321;354.9;367.7;305.3;307.6;413.4;317.8
1140.5;1144.6;1227.3;1493;1250.6;951.1;838.6;1267.4;1324.8;1240.5;1131.1;1257.7
475.3;456.5;427.7;490.4;437.5;537.1;651.2;491.7;369.6;481.5;550.4;575.6
12.4;16.2;8.7;11.7;12.4;14.4;9.8;14.1;13.5;12.6;22.4;13.2
125.4;185;256.4;161;255.5;262;210.2;287.7;198.7;263.1;293.5;206.8
2909.6;2320.6;2167.8;2601.4;2519.3;2194.9;2991.7;2409.4;2502.3;2258.2;2290.6;2798.2
984.2;917.5;948.6;1059.4;1100.6;1175.4;1270.8;799.1;952.2;1049.5;1268.8;1108.1
360.1;351.4;426.4;341.7;410.6;184.2;256.5;425.3;598.8;424;362.8;305.9
622.8;499.8;562.6;469;651.2;552.2;713.5;652;633.7;713.8;215.1;585.9
3131.8;2696.8;3172.1;2861;3665.6;2620.2;2578.8;2868.4;3478;3343.7;2987.2;3092
657.9;440.4;476.5;459.1;395;317.5;457.1;484.7;403.9;431.2;485.3;410.4
997.5;1312;1427.2;1169.9;1364.5;1261;1856;1478.5;1475.7;1183.9;1476;1505.4
144.3;81;126.8;122.2;137.1;159.2;187.1;135.3;138.9;186.3;151.7;126.8
828;656;838;960.3;877.8;915.8;647.2;690.5;631.9;527.6;1085.8;609.8
935.8;882.9;974.1;1009.5;1069.3;942.9;1049.6;809.1;1017.7;1047.4;909.5;1059.1
1069.9;1310;1521;1404.8;1299.3;1306.5;1063.4;1415.5;1244.8;1389.4;1098.5;1524.9
1781.4;1190;2840;745.7;1385.9;3197.1;1139;965.3;1796.5;2931.5;936.6;982.2
441.9;329.6;223.8;254.7;205.8;193.1;294.3;319.4;222;284.5;299.6;288.8
214.7;310.6;341.7;265;240.2;281.6;348.4;316.9;271.1;235.9;228.8;366
2781.5;2641.6;2682.1;2922.5;2693.7;2613.5;2699.7;2913.9;2698;2455;2855.8;2788.1
319.4;274;398.9;279.6;284.7;169.3;212.4;262.9;247.9;296.8;222.8;248.9
592.1;865.7;699.1;766.3;798.1;944.3;1085.9;926.6;898.4;735.9;889.6;1007.5
572;406.1;491.1;462;437.8;536.5;526;395.2;457.5;419.5;507.7;397.4
720.6;532.6;578.6;498.7;592.9;753.2;815.7;868.1;563.2;707.1;844.8;936.6
167.5;190.6;173.5;165.3;184.3;222.8;128.7;150.9;211;226.6;147.7;185.2
387.9;622.1;892.8;720;349.9;384.9;242.1;232.1;399.2;433.7;343.4;237.9
648.4;773;941.4;772.5;711;854.3;861.2;771.2;687.7;865.1;745.4;709
559.4;598.8;471.3;637.8;445.2;464.7;514.2;455.2;470.1;362.3;467;632.7
458.8;705.1;685.7;345;688.4;662;508;550.8;600.2;582.9;576.1;545.6
886.8;1095.2;1083.2;1161.1;1162.5;1382.7;1078.2;1153.6;1145.1;1110.9;1160.1;1398.7
1327.4;1311.7;1449.5;1479;1598.4;1349.6;1300.6;1236.5;1711.2;1827.8;1209.3;1320.3
122.3;156.7;132.7;118.6;125;156.6;182.6;39.7;63.9;109.3;131.4;48
2309.5;2244.8;2880.8;2819.4;2155.5;1792;1769;1849.5;2363.8;2881.1;2085.9;2163.6
4245.6;4726.6;5050.6;4301;3744.4;3511.2;2674.6;3424.8;4229;4624;3894.8;3617.3
425;465.7;461.2;391.3;382.9;330;344.4;483.5;453.3;397.3;478.1;590.2
460.3;424.9;829.3;522.7;653.2;634.3;228.5;557.7;529.4;528.3;415.8;424.1
64.7;35.9;74.2;80.9;108.4;123.4;73.3;171.5;87.5;91.4;77.8;140.6
1057;797.8;1129.3;1058.4;1204.7;1275;1174.8;1296;1134.4;1077.5;1257.4;1258
125.9;170.8;110.9;152.9;147.8;173.9;210;162;118;130.1;128.3;108.6
87;29.8;93.9;65.6;86.1;144;143.7;70.9;100;63;83.3;92.5
31.4;31.3;18.8;18.2;23.9;28.6;30.3;41.5;19.3;27;29.7;20.8
196.6;162.2;99.8;147.9;147.1;200.9;124;163.3;89.5;194.1;65;167.9
183.9;116.4;199.6;90;185.4;193.6;222.2;166.1;110.3;171.6;218.8;173.6
219.6;172.9;143.1;123.4;174.2;173.7;186.7;252.7;131.8;181.6;185.1;157.7
233.1;114.2;88.5;100.5;85.3;193.4;102.1;137.1;87.8;121.2;112.2;158.7
589.6;918.7;1004.7;805.6;804.1;711.9;982.5;768.1;845.7;768.3;546.7;749.4
16.4;15.2;11.3;14.3;14.4;16.4;23.7;23.1;13.3;15.6;24.3;21.1
2686.8;3202.1;3340.3;3369.3;3177.3;2586.4;2225;3500;3462.7;3431;4677.9;3999.1
494;371.3;435.3;441.6;371.6;536.3;391.4;392.7;452.9;488.2;550.3;426.5
578.7;652.2;730.4;481.2;584.2;666.2;718.9;618.8;516;630.6;606.2;533.7
190.4;106.2;150.6;105.1;173;143.8;123.6;140.3;129.7;204.4;166.2;139.2
1354.9;1001.2;1071.5;1101;1282.5;1184.5;1157.1;1307.2;1293.2;1113.8;1391.6;1357.1
165.3;149.2;167.4;133.1;128.3;221.9;58.6;172.1;101.6;183.5;238.2;122.4
956.2;795.9;989.5;983.1;1092.4;1020.9;1286.1;863;1000.3;1023.2;808.9;788.3
376.6;498.7;464;466.2;394.3;386.4;571.1;351.9;430.2;496.3;466.3;301.3
1470;1461.1;1625.7;1397.7;1467.1;1606.3;1611.5;1552.9;1728.7;1754.1;1529.3;1878.5
469.5;556.8;549.9;497.6;575.4;629.4;495.6;469.7;645;669;401;484.5
1360.2;1369.4;1750.3;1275.2;1455.1;1446.1;1524.2;965.3;1574.1;1933.7;1392.7;1620.1
1700.9;1548.7;1545;1599.8;1550.7;1722.9;2057.9;1703.4;1635.8;1528.6;1617;1657.2
823.8;867.5;910.7;847.1;904.7;904.7;1093.9;972.6;816.9;953.3;879.7;883.9
5304.4;5162.2;4682.8;4975.2;4518.4;4301.8;3360.5;4348.3;4943.5;4055.1;4173.4;4669.1
30002.9;24779.3;21476.8;20958.5;29717.5;23345.1;24776.7;35170.3;26818;27287.2;24392.7;26554.6
34456.6;31461.2;25900.1;31007.5;32735;32281.6;33094.4;40883;32341.7;33829.5;40112.5;38910.2
243.9;91.7;154.2;234;418;177.9;196;224.8;182.3;283.2;253.8;324.6
19976.4;17268.9;19068.9;15300.2;20170.1;22077.6;16910.9;18816.9;18311.8;21623.7;17209.5;16234.9
1137.2;979.9;988.3;1061.4;1049.1;875.6;922.6;1013;962.5;1122.1;947.7;966.6
371.9;265.9;282;283.3;236;359.4;420.8;284.7;425.3;367.8;308.9;358.5
832.1;927.7;940.3;1032.3;1072.5;966.3;1410.6;1059.8;1363.8;1040.3;1003.1;935.7
155.8;132.6;139.4;87.7;85.9;155;85.1;62.3;107.5;137.8;69.3;128.4
3007.7;2594.8;3109.7;2460.1;2854.2;2839.4;2398.2;2586;2862;2487.8;2743.1;2621.3
386.5;309.7;377;314.5;290.8;195.7;339.8;243.2;380.6;404.6;283.9;311.7
580.3;468.7;407.9;531.7;479.1;489.6;715.7;536.8;439.2;455.5;487.1;405.5
701.2;394.1;519.7;770.9;587.4;551.6;1253.8;835.4;692.2;507;737.6;840
1174.7;698.7;591.4;958.6;838.4;732.1;1679.2;1471;1179.2;786.8;1561.9;1618.4
2663.3;2654.9;2348.9;2395.1;2656.9;2288.2;2812.4;2589.8;2390.1;2633;2824.1;2352.4
1840;1313.4;1557.4;1431.7;1539.9;1305.9;1360;1471.7;1574.4;1502.3;1348.4;1364.8
1399;1578.4;1813.7;1446.7;1634.9;1355.8;1452;1520.1;1790;2002.4;1582.9;1636.9
2644;2278.9;2425.6;2315.4;2260.6;2386.3;3086.6;3023.1;2420.5;2107.7;2965.8;2550.7
1722.5;1948.6;2108.1;1956.7;2325.2;2130.2;3124.3;2302.3;2167.6;1999.1;2264.1;2100.6
1141.2;1053.1;1157.2;1035.3;1155.7;1182.4;1290.2;1024.3;1089.4;1062.1;1160.3;1394.3
408.4;312.4;288.9;482.7;272.6;403.8;348.4;288.9;214.8;382;496.2;242.7
2374.2;2134;2587.4;2623.6;2480.9;2305;2816.2;2052.8;2505;2698.3;3112.3;2161.4
939.5;1064.6;1194.8;1159.9;1050;931.2;1355.7;1122.9;1118.3;1179.2;1175.2;1292.2
2220.6;1844.5;1658.6;2155;2031.1;1960.1;1972.5;2300.9;1948;1726.3;2043.9;2266.1
299.1;476.5;419;484.6;309;342.4;522.8;446.6;431.5;333.5;437.5;347.6
200.2;275.9;232.1;208.8;218.6;283.3;355.4;317.8;279.6;319.2;282.1;132.6
846.4;819.3;882.6;965.6;870.9;951.3;1162.9;989.6;752.6;743.9;855.2;805.5
920.1;1247.2;1245.7;1560.6;1337.9;1223.4;1618.5;1168;1223.4;1265.6;1338.9;1803.7
27.3;21.3;23.1;20.4;22.7;28;10.6;30.8;23;32.1;30.5;26.9
3238.3;2691.1;2379.8;2484.6;2479.6;2210;2246.7;2601.1;2702.5;2323.8;2347;2020.2
533.3;636.3;468;508.3;559.1;626;529.5;839.1;421.5;480.6;645.6;699.8
1927.2;1545.9;1459.1;1852.7;1937.6;1697.8;1998.8;1927.2;1930.6;1538.7;1869.3;1900.7
445.4;385.8;465.4;353.9;447.9;322.4;344.7;338.7;326.1;278.3;214.7;384.9
386.9;397.7;290.4;417.2;379.1;346.7;474.6;370.4;320.1;324.4;479.1;407.6
947.9;1180.4;1155.4;1158.4;1196.9;1635.5;935.2;1262.5;1001.4;1731.1;1531.8;1240.1
109.3;546;450.2;307.4;480.4;712.1;402.1;608.2;493;729.2;530.9;687.4
896.4;1085.7;1076;972.6;1000.9;927.8;1345.8;994.1;1001.2;968.7;883.3;1153.3
